Strat1,Strat2,Strat3,Bin_Min,IVAR,Bin_Max,DV,ObsName,Q,ObsCat
0,0,0,0.37,0.37,0.37,453.797153787258,"CObs","05%" 
0,0,0,0.39,0.39,0.39,364.952608300796,"CObs","05%" 
0,0,0,0.44,0.44,0.44,336.79579142621,"CObs","05%" 
0,0,0,0.45,0.45,0.45,416.189880338987,"CObs","05%" 
0,0,0,0.46,0.46,0.46,363.269557223951,"CObs","05%" 
0,0,0,0.47,0.47,0.47,324.337787370705,"CObs","05%" 
0,0,0,0.48,0.48,0.48,364.140790471061,"CObs","05%" 
0,0,0,0.49,0.49,0.49,495.428226224829,"CObs","05%" 
0,0,0,0.5,0.5,0.5,329.394371967963,"CObs","05%" 
0,0,0,0.51,0.51,0.51,466.116223803417,"CObs","05%" 
0,0,0,0.52,0.52,0.52,378.48358777927,"CObs","05%" 
0,0,0,0.53,0.53,0.53,319.557368555126,"CObs","05%" 
0,0,0,0.54,0.54,0.54,351.246222661396,"CObs","05%" 
0,0,0,0.55,0.55,0.55,326.037358619612,"CObs","05%" 
0,0,0,0.56,0.56,0.56,245.473128741227,"CObs","05%" 
0,0,0,0.57,0.57,0.57,367.005039515795,"CObs","05%" 
0,0,0,0.58,0.58,0.58,432.083689233619,"CObs","05%" 
0,0,0,0.59,0.59,0.59,295.437232070384,"CObs","05%" 
0,0,0,0.62,0.62,0.62,569.403073277333,"CObs","05%" 
0,0,0,0.64,0.64,0.64,308.925077307549,"CObs","05%" 
0,0,0,1.71,1.71,1.71,354.666196928119,"CObs","05%" 
0,0,0,1.72,1.72,1.72,197.190612783572,"CObs","05%" 
0,0,0,1.73,1.73,1.73,734.148898148085,"CObs","05%" 
0,0,0,1.74,1.74,1.74,569.216431134215,"CObs","05%" 
0,0,0,1.75,1.75,1.75,343.670628298414,"CObs","05%" 
0,0,0,1.76,1.76,1.76,463.097889268451,"CObs","05%" 
0,0,0,1.77,1.77,1.77,635.210304323656,"CObs","05%" 
0,0,0,1.8,1.8,1.8,402.162174141469,"CObs","05%" 
0,0,0,1.81,1.81,1.81,634.011478100787,"CObs","05%" 
0,0,0,1.83,1.83,1.83,783.214469781103,"CObs","05%" 
0,0,0,1.85,1.85,1.85,582.736038988942,"CObs","05%" 
0,0,0,1.86,1.86,1.86,323.078334194062,"CObs","05%" 
0,0,0,1.87,1.87,1.87,539.451567985159,"CObs","05%" 
0,0,0,1.88,1.88,1.88,675.567688453991,"CObs","05%" 
0,0,0,1.89,1.89,1.89,560.556489849047,"CObs","05%" 
0,0,0,1.91,1.91,1.91,524.737369832637,"CObs","05%" 
0,0,0,1.92,1.92,1.92,378.280081813773,"CObs","05%" 
0,0,0,1.93,1.93,1.93,508.624395077028,"CObs","05%" 
0,0,0,1.94,1.94,1.94,467.64729713393,"CObs","05%" 
0,0,0,1.95,1.95,1.95,403.712761093345,"CObs","05%" 
0,0,0,1.98,1.98,1.98,563.51397782707,"CObs","05%" 
0,0,0,1.99,1.99,1.99,800.956420505621,"CObs","05%" 
0,0,0,2,2,2,199.695746597293,"CObs","05%" 
0,0,0,2.01,2.01,2.01,833.15013232553,"CObs","05%" 
0,0,0,2.02,2.02,2.02,637.110527057815,"CObs","05%" 
0,0,0,2.03,2.03,2.03,527.524698035334,"CObs","05%" 
0,0,0,2.05,2.05,2.05,326.013065525506,"CObs","05%" 
0,0,0,2.06,2.06,2.06,678.049172687938,"CObs","05%" 
0,0,0,2.08,2.08,2.08,552.066456918499,"CObs","05%" 
0,0,0,2.12,2.12,2.12,454.624614104764,"CObs","05%" 
0,0,0,2.13,2.13,2.13,721.746013627079,"CObs","05%" 
0,0,0,2.17,2.17,2.17,740.151538134608,"CObs","05%" 
0,0,0,2.25,2.25,2.25,-109.008410375086,"CObs","05%" 
0,0,0,2.28,2.28,2.28,471.379296691561,"CObs","05%" 
0,0,0,2.29,2.29,2.29,-200.976676396639,"CObs","05%" 
0,0,0,2.33,2.33,2.33,195.627044831764,"CObs","05%" 
0,0,0,2.35,2.35,2.35,612.232080579146,"CObs","05%" 
0,0,0,2.37,2.37,2.37,491.089444246343,"CObs","05%" 
0,0,0,2.38,2.38,2.38,619.559389690733,"CObs","05%" 
0,0,0,2.41,2.41,2.41,685.621786732097,"CObs","05%" 
0,0,0,5.09,5.09,5.09,638.353561881905,"CObs","05%" 
0,0,0,5.15,5.15,5.15,543.448834669612,"CObs","05%" 
0,0,0,5.19,5.19,5.19,464.098887069346,"CObs","05%" 
0,0,0,5.2,5.2,5.2,577.67711583917,"CObs","05%" 
0,0,0,5.26,5.26,5.26,384.082581450784,"CObs","05%" 
0,0,0,5.33,5.33,5.33,583.760704245777,"CObs","05%" 
0,0,0,5.34,5.34,5.34,207.630615787078,"CObs","05%" 
0,0,0,5.4,5.4,5.4,777.795004648465,"CObs","05%" 
