Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3733.153370,7466.306740,7488.306740,7532.749542,11,420,60,0.107490,121187.822360
