"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7535.34222
"WorkFlow",1,"CMultStdev",0.772281
"WorkFlow",1,"tvVmax",1219.26
"WorkFlow",1,"tvKm",1207.83
"WorkFlow",1,"tvV",16.4603
"WorkFlow",1,"tvKa",1.187
"WorkFlow",1,"K12",2.1996
"WorkFlow",1,"K21",2.8197
"WorkFlow",2,"-2LL",7517.50176
"WorkFlow",2,"CMultStdev",0.689276
"WorkFlow",2,"tvVmax",1227.15
"WorkFlow",2,"tvKm",1216.59
"WorkFlow",2,"tvV",16.19
"WorkFlow",2,"tvKa",1.19613
"WorkFlow",2,"K12",2.16392
"WorkFlow",2,"K21",2.83601
"WorkFlow",3,"-2LL",7504.59062
"WorkFlow",3,"CMultStdev",0.62408
"WorkFlow",3,"tvVmax",1204.26
"WorkFlow",3,"tvKm",1225.46
"WorkFlow",3,"tvV",15.7201
"WorkFlow",3,"tvKa",1.2087
"WorkFlow",3,"K12",2.10786
"WorkFlow",3,"K21",2.84731
"WorkFlow",4,"-2LL",7491.952
"WorkFlow",4,"CMultStdev",0.537056
"WorkFlow",4,"tvVmax",1207.64
"WorkFlow",4,"tvKm",1242.21
"WorkFlow",4,"tvV",14.5596
"WorkFlow",4,"tvKa",1.24003
"WorkFlow",4,"K12",1.98674
"WorkFlow",4,"K21",2.84014
"WorkFlow",5,"-2LL",7487.58684
"WorkFlow",5,"CMultStdev",0.501117
"WorkFlow",5,"tvVmax",1186.6
"WorkFlow",5,"tvKm",1333.47
"WorkFlow",5,"tvV",13.756
"WorkFlow",5,"tvKa",1.28957
"WorkFlow",5,"K12",1.95919
"WorkFlow",5,"K21",2.83458
"WorkFlow",6,"-2LL",7482.1605
"WorkFlow",6,"CMultStdev",0.502263
"WorkFlow",6,"tvVmax",1216.57
"WorkFlow",6,"tvKm",1456.09
"WorkFlow",6,"tvV",13.0707
"WorkFlow",6,"tvKa",1.33462
"WorkFlow",6,"K12",1.9474
"WorkFlow",6,"K21",2.86143
"WorkFlow",7,"-2LL",7474.33082
"WorkFlow",7,"CMultStdev",0.511087
"WorkFlow",7,"tvVmax",1286.01
"WorkFlow",7,"tvKm",1809.37
"WorkFlow",7,"tvV",12.5422
"WorkFlow",7,"tvKa",1.38053
"WorkFlow",7,"K12",1.99871
"WorkFlow",7,"K21",2.88056
"WorkFlow",8,"-2LL",7470.77598
"WorkFlow",8,"CMultStdev",0.520384
"WorkFlow",8,"tvVmax",1386.22
"WorkFlow",8,"tvKm",1832.95
"WorkFlow",8,"tvV",13.1158
"WorkFlow",8,"tvKa",1.32838
"WorkFlow",8,"K12",2.03457
"WorkFlow",8,"K21",2.89237
"WorkFlow",9,"-2LL",7469.92152
"WorkFlow",9,"CMultStdev",0.519795
"WorkFlow",9,"tvVmax",1458.25
"WorkFlow",9,"tvKm",1873.63
"WorkFlow",9,"tvV",13.2647
"WorkFlow",9,"tvKa",1.22887
"WorkFlow",9,"K12",2.03075
"WorkFlow",9,"K21",2.97259
"WorkFlow",10,"-2LL",7469.82474
"WorkFlow",10,"CMultStdev",0.519985
"WorkFlow",10,"tvVmax",1440.9
"WorkFlow",10,"tvKm",1878.56
"WorkFlow",10,"tvV",13.2857
"WorkFlow",10,"tvKa",1.2069
"WorkFlow",10,"K12",2.04633
"WorkFlow",10,"K21",2.95324
"WorkFlow",11,"-2LL",7469.69922
"WorkFlow",11,"CMultStdev",0.519366
"WorkFlow",11,"tvVmax",1447.85
"WorkFlow",11,"tvKm",1900.14
"WorkFlow",11,"tvV",13.1177
"WorkFlow",11,"tvKa",1.20322
"WorkFlow",11,"K12",2.05771
"WorkFlow",11,"K21",2.92775
"WorkFlow",12,"-2LL",7469.52122
"WorkFlow",12,"CMultStdev",0.51734
"WorkFlow",12,"tvVmax",1465.09
"WorkFlow",12,"tvKm",1965.81
"WorkFlow",12,"tvV",12.4825
"WorkFlow",12,"tvKa",1.18707
"WorkFlow",12,"K12",2.10893
"WorkFlow",12,"K21",2.82535
"WorkFlow",13,"-2LL",7469.22846
"WorkFlow",13,"CMultStdev",0.515775
"WorkFlow",13,"tvVmax",1491.06
"WorkFlow",13,"tvKm",2029.67
"WorkFlow",13,"tvV",12.1273
"WorkFlow",13,"tvKa",1.14616
"WorkFlow",13,"K12",2.15267
"WorkFlow",13,"K21",2.68846
"WorkFlow",14,"-2LL",7468.8474
"WorkFlow",14,"CMultStdev",0.517205
"WorkFlow",14,"tvVmax",1539.2
"WorkFlow",14,"tvKm",2162.37
"WorkFlow",14,"tvV",11.5604
"WorkFlow",14,"tvKa",1.09951
"WorkFlow",14,"K12",2.26237
"WorkFlow",14,"K21",2.52377
"WorkFlow",15,"-2LL",7468.26446
"WorkFlow",15,"CMultStdev",0.515569
"WorkFlow",15,"tvVmax",1675.19
"WorkFlow",15,"tvKm",2519.07
"WorkFlow",15,"tvV",9.35402
"WorkFlow",15,"tvKa",0.930764
"WorkFlow",15,"K12",2.58076
"WorkFlow",15,"K21",1.9354
"WorkFlow",16,"-2LL",7468.26238
"WorkFlow",16,"CMultStdev",0.515309
"WorkFlow",16,"tvVmax",1687.91
"WorkFlow",16,"tvKm",2551.26
"WorkFlow",16,"tvV",9.14486
"WorkFlow",16,"tvKa",0.9173
"WorkFlow",16,"K12",2.61765
"WorkFlow",16,"K21",1.88327
"WorkFlow",17,"-2LL",7468.19358
"WorkFlow",17,"CMultStdev",0.518094
"WorkFlow",17,"tvVmax",1725.23
"WorkFlow",17,"tvKm",2623.45
"WorkFlow",17,"tvV",8.65617
"WorkFlow",17,"tvKa",0.831482
"WorkFlow",17,"K12",2.65119
"WorkFlow",17,"K21",1.77772
"WorkFlow",18,"-2LL",7467.77636
"WorkFlow",18,"CMultStdev",0.520051
"WorkFlow",18,"tvVmax",1727.36
"WorkFlow",18,"tvKm",2631.5
"WorkFlow",18,"tvV",8.45582
"WorkFlow",18,"tvKa",0.827024
"WorkFlow",18,"K12",2.63048
"WorkFlow",18,"K21",1.67602
"WorkFlow",19,"-2LL",7467.5054
"WorkFlow",19,"CMultStdev",0.522307
