Strat1,Strat2,Strat3,Bin_Min,IVAR,Bin_Max,DV,ObsName,Q,ObsCat
0,0,0,0.37,0.37,0.37,389.433319306912,"CObs","05%" 
0,0,0,0.39,0.39,0.39,334.12423883495,"CObs","05%" 
0,0,0,0.44,0.44,0.44,399.824492531284,"CObs","05%" 
0,0,0,0.45,0.45,0.45,177.605706808651,"CObs","05%" 
0,0,0,0.46,0.46,0.46,353.203064341096,"CObs","05%" 
0,0,0,0.47,0.47,0.47,367.365716648478,"CObs","05%" 
0,0,0,0.48,0.48,0.48,351.446542735604,"CObs","05%" 
0,0,0,0.49,0.49,0.49,442.382305445103,"CObs","05%" 
0,0,0,0.5,0.5,0.5,533.084237648606,"CObs","05%" 
0,0,0,0.51,0.51,0.51,250.010995699677,"CObs","05%" 
0,0,0,0.52,0.52,0.52,347.481353614945,"CObs","05%" 
0,0,0,0.53,0.53,0.53,455.254606556482,"CObs","05%" 
0,0,0,0.54,0.54,0.54,344.352419566302,"CObs","05%" 
0,0,0,0.55,0.55,0.55,431.403090261178,"CObs","05%" 
0,0,0,0.56,0.56,0.56,589.915547226263,"CObs","05%" 
0,0,0,0.57,0.57,0.57,270.124716111747,"CObs","05%" 
0,0,0,0.58,0.58,0.58,433.187656850054,"CObs","05%" 
0,0,0,0.59,0.59,0.59,379.349504442206,"CObs","05%" 
0,0,0,0.62,0.62,0.62,494.049008200069,"CObs","05%" 
0,0,0,0.64,0.64,0.64,412.322371381924,"CObs","05%" 
0,0,0,1.71,1.71,1.71,687.886606264631,"CObs","05%" 
0,0,0,1.72,1.72,1.72,945.374897917702,"CObs","05%" 
0,0,0,1.73,1.73,1.73,998.379175394854,"CObs","05%" 
0,0,0,1.74,1.74,1.74,863.428912149613,"CObs","05%" 
0,0,0,1.75,1.75,1.75,400.978863138577,"CObs","05%" 
0,0,0,1.76,1.76,1.76,626.557291007161,"CObs","05%" 
0,0,0,1.77,1.77,1.77,873.067614479731,"CObs","05%" 
0,0,0,1.8,1.8,1.8,756.024027313046,"CObs","05%" 
0,0,0,1.81,1.81,1.81,769.617245723806,"CObs","05%" 
0,0,0,1.83,1.83,1.83,556.31681280515,"CObs","05%" 
0,0,0,1.85,1.85,1.85,679.862779618082,"CObs","05%" 
0,0,0,1.86,1.86,1.86,784.536568091591,"CObs","05%" 
0,0,0,1.87,1.87,1.87,615.931052200347,"CObs","05%" 
0,0,0,1.88,1.88,1.88,658.929125597904,"CObs","05%" 
0,0,0,1.89,1.89,1.89,692.196803925651,"CObs","05%" 
0,0,0,1.91,1.91,1.91,587.427043518125,"CObs","05%" 
0,0,0,1.92,1.92,1.92,150.900819511244,"CObs","05%" 
0,0,0,1.93,1.93,1.93,370.3991625867,"CObs","05%" 
0,0,0,1.94,1.94,1.94,693.678778028493,"CObs","05%" 
0,0,0,1.95,1.95,1.95,671.232651685154,"CObs","05%" 
0,0,0,1.98,1.98,1.98,588.240085366674,"CObs","05%" 
0,0,0,1.99,1.99,1.99,700.569188213789,"CObs","05%" 
0,0,0,2,2,2,282.962167542004,"CObs","05%" 
0,0,0,2.01,2.01,2.01,645.025300879446,"CObs","05%" 
0,0,0,2.02,2.02,2.02,540.807962340594,"CObs","05%" 
0,0,0,2.03,2.03,2.03,677.642235890059,"CObs","05%" 
0,0,0,2.05,2.05,2.05,601.642384304187,"CObs","05%" 
0,0,0,2.06,2.06,2.06,521.823118178016,"CObs","05%" 
0,0,0,2.08,2.08,2.08,772.055591391077,"CObs","05%" 
0,0,0,2.12,2.12,2.12,595.118584976831,"CObs","05%" 
0,0,0,2.13,2.13,2.13,817.880856640779,"CObs","05%" 
0,0,0,2.17,2.17,2.17,767.761721446206,"CObs","05%" 
0,0,0,2.25,2.25,2.25,484.775332281906,"CObs","05%" 
0,0,0,2.28,2.28,2.28,706.790940086538,"CObs","05%" 
0,0,0,2.29,2.29,2.29,906.378319931231,"CObs","05%" 
0,0,0,2.33,2.33,2.33,342.718719568106,"CObs","05%" 
0,0,0,2.35,2.35,2.35,1100.03365746166,"CObs","05%" 
0,0,0,2.37,2.37,2.37,721.445764731472,"CObs","05%" 
0,0,0,2.38,2.38,2.38,502.534255253803,"CObs","05%" 
0,0,0,2.41,2.41,2.41,280.722025444925,"CObs","05%" 
0,0,0,5.09,5.09,5.09,714.429204719085,"CObs","05%" 
0,0,0,5.15,5.15,5.15,563.146173073661,"CObs","05%" 
0,0,0,5.19,5.19,5.19,1014.58074727075,"CObs","05%" 
0,0,0,5.2,5.2,5.2,838.457203882388,"CObs","05%" 
0,0,0,5.26,5.26,5.26,544.012393654932,"CObs","05%" 
0,0,0,5.33,5.33,5.33,237.804540508894,"CObs","05%" 
0,0,0,5.34,5.34,5.34,645.780951844558,"CObs","05%" 
0,0,0,5.4,5.4,5.4,911.465554708594,"CObs","05%" 
0,0,0,5.44,5.44,5.44,616.594730051808,"CObs","05%" 
0,0,0,5.47,5.47,5.47,417.85556897878,"CObs","05%" 
0,0,0,5.5,5.5,5.5,361.694511492658,"CObs","05%" 
0,0,0,5.51,5.51,5.51,724.654785635174,"CObs","05%" 
0,0,0,5.59,5.59,5.59,450.129920681314,"CObs","05%" 
0,0,0,5.61,5.61,5.61,335.264396946216,"CObs","05%" 
0,0,0,5.62,5.62,5.62,984.831345289369,"CObs","05%" 
0,0,0,5.67,5.67,5.67,373.849998182447,"CObs","05%" 
0,0,0,5.68,5.68,5.68,1097.96148710437,"CObs","05%" 
0,0,0,5.73,5.73,5.73,688.152361155187,"CObs","05%" 
0,0,0,5.74,5.74,5.74,814.108868322138,"CObs","05%" 
0,0,0,5.75,5.75,5.75,646.957376089695,"CObs","05%" 
0,0,0,5.77,5.77,5.77,746.127241970611,"CObs","05%" 
0,0,0,5.78,5.78,5.78,622.480480384989,"CObs","05%" 
0,0,0,5.8,5.8,5.8,557.192545478278,"CObs","05%" 
0,0,0,5.82,5.82,5.82,722.230821562733,"CObs","05%" 
0,0,0,5.91,5.91,5.91,901.205790170218,"CObs","05%" 
0,0,0,5.97,5.97,5.97,650.614010659412,"CObs","05%" 
0,0,0,5.98,5.98,5.98,999.557066183082,"CObs","05%" 
0,0,0,5.99,5.99,5.99,929.352102401084,"CObs","05%" 
0,0,0,6.15,6.15,6.15,854.486947537384,"CObs","05%" 
0,0,0,6.16,6.16,6.16,577.121940422909,"CObs","05%" 
0,0,0,6.23,6.23,6.23,873.27292250587,"CObs","05%" 
0,0,0,6.25,6.25,6.25,494.346694843311,"CObs","05%" 
0,0,0,6.26,6.26,6.26,441.535593452707,"CObs","05%" 
0,0,0,6.3,6.3,6.3,1037.67149160916,"CObs","05%" 
0,0,0,6.31,6.31,6.31,432.052000003299,"CObs","05%" 
0,0,0,6.33,6.33,6.33,647.23292473055,"CObs","05%" 
0,0,0,6.35,6.35,6.35,418.510508898589,"CObs","05%" 
0,0,0,6.38,6.38,6.38,922.311493246904,"CObs","05%" 
0,0,0,6.43,6.43,6.43,15.1400622393026,"CObs","05%" 
0,0,0,6.44,6.44,6.44,920.594424235376,"CObs","05%" 
0,0,0,6.46,6.46,6.46,161.696538854904,"CObs","05%" 
0,0,0,6.56,6.56,6.56,902.951247707727,"CObs","05%" 
0,0,0,6.58,6.58,6.58,432.578842607608,"CObs","05%" 
0,0,0,6.62,6.62,6.62,455.863386600037,"CObs","05%" 
0,0,0,6.71,6.71,6.71,754.43816407467,"CObs","05%" 
0,0,0,6.73,6.73,6.73,717.028018233979,"CObs","05%" 
0,0,0,6.74,6.74,6.74,870.116844890463,"CObs","05%" 
0,0,0,6.96,6.96,6.96,469.24107087081,"CObs","05%" 
0,0,0,6.97,6.97,6.97,678.149772850872,"CObs","05%" 
0,0,0,7.03,7.03,7.03,163.585372078365,"CObs","05%" 
0,0,0,7.12,7.12,7.12,454.060727852313,"CObs","05%" 
0,0,0,7.25,7.25,7.25,507.603026653688,"CObs","05%" 
0,0,0,7.39,7.39,7.39,302.033132708349,"CObs","05%" 
0,0,0,7.45,7.45,7.45,730.576082412074,"CObs","05%" 
0,0,0,7.46,7.46,7.46,460.395500205799,"CObs","05%" 
0,0,0,8.99,8.99,8.99,664.686289907608,"CObs","05%" 
0,0,0,9.82,9.82,9.82,1341.92285465342,"CObs","05%" 
0,0,0,9.91,9.91,9.91,136.676823576047,"CObs","05%" 
0,0,0,10.31,10.31,10.31,573.68199410236,"CObs","05%" 
0,0,0,10.34,10.34,10.34,524.486091758792,"CObs","05%" 
0,0,0,10.59,10.59,10.59,475.544800855406,"CObs","05%" 
0,0,0,10.62,10.62,10.62,476.956636586407,"CObs","05%" 
0,0,0,10.69,10.69,10.69,88.0674287822461,"CObs","05%" 
0,0,0,10.81,10.81,10.81,877.940923274435,"CObs","05%" 
0,0,0,10.83,10.83,10.83,-37.6521888713515,"CObs","05%" 
0,0,0,10.94,10.94,10.94,206.953557894203,"CObs","05%" 
0,0,0,11.1,11.1,11.1,727.295690770918,"CObs","05%" 
0,0,0,11.11,11.11,11.11,250.465207442226,"CObs","05%" 
0,0,0,11.5,11.5,11.5,903.762739744981,"CObs","05%" 
0,0,0,11.57,11.57,11.57,582.035396504198,"CObs","05%" 
0,0,0,11.61,11.61,11.61,538.526606870338,"CObs","05%" 
0,0,0,11.66,11.66,11.66,895.492253369237,"CObs","05%" 
0,0,0,11.72,11.72,11.72,622.651820074717,"CObs","05%" 
0,0,0,11.79,11.79,11.79,614.006880867946,"CObs","05%" 
0,0,0,11.8,11.8,11.8,551.023743029492,"CObs","05%" 
0,0,0,11.81,11.81,11.81,946.070139580074,"CObs","05%" 
0,0,0,11.83,11.83,11.83,739.180076017806,"CObs","05%" 
0,0,0,11.91,11.91,11.91,436.394226221467,"CObs","05%" 
0,0,0,11.92,11.92,11.92,1120.10128243396,"CObs","05%" 
0,0,0,11.93,11.93,11.93,709.926319978681,"CObs","05%" 
0,0,0,11.96,11.96,11.96,318.689295773154,"CObs","05%" 
0,0,0,12,12,12,494.301729998171,"CObs","05%" 
0,0,0,12.02,12.02,12.02,398.992216244872,"CObs","05%" 
0,0,0,12.03,12.03,12.03,460.25177253957,"CObs","05%" 
0,0,0,12.07,12.07,12.07,898.380039215201,"CObs","05%" 
0,0,0,12.27,12.27,12.27,180.612710984826,"CObs","05%" 
0,0,0,12.29,12.29,12.29,785.947642658297,"CObs","05%" 
0,0,0,12.34,12.34,12.34,-9.13509090028653,"CObs","05%" 
0,0,0,12.45,12.45,12.45,280.932171859239,"CObs","05%" 
0,0,0,12.49,12.49,12.49,664.712697539808,"CObs","05%" 
0,0,0,12.58,12.58,12.58,371.357254332949,"CObs","05%" 
