Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,CEps
WorkFlow,0.00108928662647651,,,,,,,
WorkFlow,-4.04878424489968,351269.860017966,,,,,,
WorkFlow,-11.2584268139049,906170.210858832,2463048.51819649,,,,,
WorkFlow,-0.0113233035309482,-273.102061809938,-565.466133828561,12.597915020499,,,,
WorkFlow,-0.000738000891403749,-8.27604909740815,-10.5575131671948,0.557312348613112,0.0285954650406911,,,
WorkFlow,3.0820603176252e-06,86.8809942369206,224.533738292935,-0.818553399408788,-0.0230790611713027,0.163517671827702,,
WorkFlow,-0.00222083826348859,15.0185082997343,52.2773155107655,0.838344371041368,0.0457551325632961,0.00591070564674812,0.0936317606457937,
WorkFlow,-7.14036134946821,441103.656641006,1101636.83224066,437.618213071664,15.0202499245454,21.1637597883528,37.9709835251375,1329889.58579882
