"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7885.26146
"WorkFlow",1,"CMultStdev",0.769786
"WorkFlow",1,"tvVmax",1240.81
"WorkFlow",1,"tvKm",1206.28
"WorkFlow",1,"tvV",16.7136
"WorkFlow",1,"tvKa",1.18233
"WorkFlow",2,"-2LL",7868.9453
"WorkFlow",2,"CMultStdev",0.688202
"WorkFlow",2,"tvVmax",1227
"WorkFlow",2,"tvKm",1220.85
"WorkFlow",2,"tvV",16.4498
"WorkFlow",2,"tvKa",1.19473
"WorkFlow",3,"-2LL",7853.013
"WorkFlow",3,"CMultStdev",0.596791
"WorkFlow",3,"tvVmax",1211.51
"WorkFlow",3,"tvKm",1248.06
"WorkFlow",3,"tvV",15.5966
"WorkFlow",3,"tvKa",1.21854
"WorkFlow",4,"-2LL",7850.2772
"WorkFlow",4,"CMultStdev",0.459763
"WorkFlow",4,"tvVmax",1213.63
"WorkFlow",4,"tvKm",1326.13
"WorkFlow",4,"tvV",13.4075
"WorkFlow",4,"tvKa",1.2917
"WorkFlow",5,"-2LL",7840.48266
"WorkFlow",5,"CMultStdev",0.534274
"WorkFlow",5,"tvVmax",1195.22
"WorkFlow",5,"tvKm",1343.68
"WorkFlow",5,"tvV",14.2621
"WorkFlow",5,"tvKa",1.27701
"WorkFlow",6,"-2LL",7835.83326
"WorkFlow",6,"CMultStdev",0.534994
"WorkFlow",6,"tvVmax",1211.93
"WorkFlow",6,"tvKm",1377.54
"WorkFlow",6,"tvV",13.8392
"WorkFlow",6,"tvKa",1.26973
"WorkFlow",7,"-2LL",7824.44966
"WorkFlow",7,"CMultStdev",0.530384
"WorkFlow",7,"tvVmax",1289.25
"WorkFlow",7,"tvKm",1499.46
"WorkFlow",7,"tvV",13.1606
"WorkFlow",7,"tvKa",1.22855
"WorkFlow",8,"-2LL",7823.7278
"WorkFlow",8,"CMultStdev",0.528729
"WorkFlow",8,"tvVmax",1281.7
"WorkFlow",8,"tvKm",1526.62
"WorkFlow",8,"tvV",13.3692
"WorkFlow",8,"tvKa",1.21641
"WorkFlow",9,"-2LL",7823.6893
"WorkFlow",9,"CMultStdev",0.526088
"WorkFlow",9,"tvVmax",1300.79
"WorkFlow",9,"tvKm",1517.05
"WorkFlow",9,"tvV",13.5026
"WorkFlow",9,"tvKa",1.2111
"WorkFlow",10,"-2LL",7823.63374
"WorkFlow",10,"CMultStdev",0.524448
"WorkFlow",10,"tvVmax",1286.87
"WorkFlow",10,"tvKm",1508.13
"WorkFlow",10,"tvV",13.5621
"WorkFlow",10,"tvKa",1.20383
"WorkFlow",11,"-2LL",7823.6075
"WorkFlow",11,"CMultStdev",0.525728
"WorkFlow",11,"tvVmax",1289.2
"WorkFlow",11,"tvKm",1510.01
"WorkFlow",11,"tvV",13.5105
"WorkFlow",11,"tvKa",1.208
"WorkFlow",12,"-2LL",7823.58524
"WorkFlow",12,"CMultStdev",0.526367
"WorkFlow",12,"tvVmax",1284.96
"WorkFlow",12,"tvKm",1508.02
"WorkFlow",12,"tvV",13.4855
"WorkFlow",12,"tvKa",1.21072
"WorkFlow",13,"-2LL",7823.57134
"WorkFlow",13,"CMultStdev",0.526679
"WorkFlow",13,"tvVmax",1285.03
"WorkFlow",13,"tvKm",1504.79
"WorkFlow",13,"tvV",13.5251
"WorkFlow",13,"tvKa",1.21331
"WorkFlow",14,"-2LL",7823.56536
"WorkFlow",14,"CMultStdev",0.526533
"WorkFlow",14,"tvVmax",1285.14
"WorkFlow",14,"tvKm",1497.27
"WorkFlow",14,"tvV",13.5691
"WorkFlow",14,"tvKa",1.2143
"WorkFlow",15,"-2LL",7823.56504
"WorkFlow",15,"CMultStdev",0.526523
"WorkFlow",15,"tvVmax",1285.12
"WorkFlow",15,"tvKm",1497.1
"WorkFlow",15,"tvV",13.5699
"WorkFlow",15,"tvKa",1.2143
"WorkFlow",16,"-2LL",7823.56206
"WorkFlow",16,"CMultStdev",0.526123
"WorkFlow",16,"tvVmax",1283.63
"WorkFlow",16,"tvKm",1492.89
"WorkFlow",16,"tvV",13.5877
"WorkFlow",16,"tvKa",1.21709
"WorkFlow",17,"-2LL",7823.55428
"WorkFlow",17,"CMultStdev",0.526335
"WorkFlow",17,"tvVmax",1280.85
"WorkFlow",17,"tvKm",1493.33
"WorkFlow",17,"tvV",13.5702
"WorkFlow",17,"tvKa",1.22471
"WorkFlow",18,"-2LL",7823.54908
"WorkFlow",18,"CMultStdev",0.526372
"WorkFlow",18,"tvVmax",1279.98
"WorkFlow",18,"tvKm",1487.23
"WorkFlow",18,"tvV",13.5705
"WorkFlow",18,"tvKa",1.22507
"WorkFlow",19,"-2LL",7823.53502
"WorkFlow",19,"CMultStdev",0.526849
"WorkFlow",19,"tvVmax",1272.54
"WorkFlow",19,"tvKm",1446.37
"WorkFlow",19,"tvV",13.5746
"WorkFlow",19,"tvKa",1.22577
"WorkFlow",20,"-2LL",7823.53272
"WorkFlow",20,"CMultStdev",0.526949
"WorkFlow",20,"tvVmax",1266.14
"WorkFlow",20,"tvKm",1425
"WorkFlow",20,"tvV",13.5827
"WorkFlow",20,"tvKa",1.22835
"WorkFlow",21,"-2LL",7823.52732
"WorkFlow",21,"CMultStdev",0.526725
"WorkFlow",21,"tvVmax",1259.82
"WorkFlow",21,"tvKm",1410.31
"WorkFlow",21,"tvV",13.5911
"WorkFlow",21,"tvKa",1.22969
"WorkFlow",22,"-2LL",7823.52594
"WorkFlow",22,"CMultStdev",0.526352
"WorkFlow",22,"tvVmax",1257.62
"WorkFlow",22,"tvKm",1408.82
"WorkFlow",22,"tvV",13.5929
"WorkFlow",22,"tvKa",1.22907
"WorkFlow",23,"-2LL",7823.52576
"WorkFlow",23,"CMultStdev",0.526308
"WorkFlow",23,"tvVmax",1257.71
"WorkFlow",23,"tvKm",1409.46
"WorkFlow",23,"tvV",13.5921
"WorkFlow",23,"tvKa",1.2286
"WorkFlow",24,"-2LL",7823.5257
"WorkFlow",24,"CMultStdev",0.5263
"WorkFlow",24,"tvVmax",1257.76
"WorkFlow",24,"tvKm",1409.69
"WorkFlow",24,"tvV",13.5917
"WorkFlow",24,"tvKa",1.22852
"WorkFlow",25,"-2LL",7823.52398
"WorkFlow",25,"CMultStdev",0.526247
"WorkFlow",25,"tvVmax",1257.73
"WorkFlow",25,"tvKm",1409.59
"WorkFlow",25,"tvV",13.5917
"WorkFlow",25,"tvKa",1.2283
"WorkFlow",26,"-2LL",7823.523
"WorkFlow",26,"CMultStdev",0.526214
"WorkFlow",26,"tvVmax",1257.67
"WorkFlow",26,"tvKm",1409.5
"WorkFlow",26,"tvV",13.5911
"WorkFlow",26,"tvKa",1.22817
"WorkFlow",27,"-2LL",7823.523
"WorkFlow",27,"CMultStdev",0.526214
"WorkFlow",27,"tvVmax",1257.67
"WorkFlow",27,"tvKm",1409.5
"WorkFlow",27,"tvV",13.5911
"WorkFlow",27,"tvKa",1.22817
