Strat1,Strat2,Strat3,Bin_Min,IVAR,Bin_Max,DV0,DV,ObsName,QI,QE,ObsCat
0,0,0,0.37,0.37,0.37,1670.5,,"CObs","05%","--" 
0,0,0,0.39,0.39,0.39,2112.1,,"CObs","05%","--" 
0,0,0,0.44,0.44,0.44,1029.4,,"CObs","05%","--" 
0,0,0,0.45,0.45,0.45,1642.2,,"CObs","05%","--" 
0,0,0,0.46,0.46,0.46,1192.2,,"CObs","05%","--" 
0,0,0,0.47,0.47,0.47,629.71,,"CObs","05%","--" 
0,0,0,0.48,0.48,0.48,2178.9,,"CObs","05%","--" 
0,0,0,0.49,0.49,0.49,798.6,,"CObs","05%","--" 
0,0,0,0.5,0.5,0.5,946.02,,"CObs","05%","--" 
0,0,0,0.51,0.51,0.51,2224.6,,"CObs","05%","--" 
0,0,0,0.52,0.52,0.52,875.57,,"CObs","05%","--" 
0,0,0,0.53,0.53,0.53,1177,,"CObs","05%","--" 
0,0,0,0.54,0.54,0.54,2471.7,,"CObs","05%","--" 
0,0,0,0.55,0.55,0.55,1533.9,,"CObs","05%","--" 
0,0,0,0.56,0.56,0.56,2866.7,,"CObs","05%","--" 
0,0,0,0.57,0.57,0.57,3629.4,,"CObs","05%","--" 
0,0,0,0.58,0.58,0.58,380.51,,"CObs","05%","--" 
0,0,0,0.59,0.59,0.59,492,,"CObs","05%","--" 
0,0,0,0.62,0.62,0.62,1271.5,,"CObs","05%","--" 
0,0,0,0.64,0.64,0.64,3478,,"CObs","05%","--" 
0,0,0,1.71,1.71,1.71,4024.4,,"CObs","05%","--" 
0,0,0,1.72,1.72,1.72,8571.8,,"CObs","05%","--" 
0,0,0,1.73,1.73,1.73,3047.8,,"CObs","05%","--" 
0,0,0,1.74,1.74,1.74,2008.7,,"CObs","05%","--" 
0,0,0,1.75,1.75,1.75,2619.1,,"CObs","05%","--" 
0,0,0,1.76,1.76,1.76,3692.1,,"CObs","05%","--" 
0,0,0,1.77,1.77,1.77,2368.8,,"CObs","05%","--" 
0,0,0,1.8,1.8,1.8,2303.9,,"CObs","05%","--" 
0,0,0,1.81,1.81,1.81,3305.8,,"CObs","05%","--" 
0,0,0,1.83,1.83,1.83,4663.2,,"CObs","05%","--" 
0,0,0,1.85,1.85,1.85,2485.8,,"CObs","05%","--" 
0,0,0,1.86,1.86,1.86,3318.1,,"CObs","05%","--" 
0,0,0,1.87,1.87,1.87,3616.3,,"CObs","05%","--" 
0,0,0,1.88,1.88,1.88,706.91,,"CObs","05%","--" 
0,0,0,1.89,1.89,1.89,1386.5,,"CObs","05%","--" 
0,0,0,1.91,1.91,1.91,7602,,"CObs","05%","--" 
0,0,0,1.92,1.92,1.92,1593.2,,"CObs","05%","--" 
0,0,0,1.93,1.93,1.93,6004.5,,"CObs","05%","--" 
0,0,0,1.94,1.94,1.94,4014.4,,"CObs","05%","--" 
0,0,0,1.95,1.95,1.95,2707.7,,"CObs","05%","--" 
0,0,0,1.98,1.98,1.98,2397.6,,"CObs","05%","--" 
0,0,0,1.99,1.99,1.99,3027.3,,"CObs","05%","--" 
0,0,0,2,2,2,4289.5,,"CObs","05%","--" 
0,0,0,2.01,2.01,2.01,2505.8,,"CObs","05%","--" 
0,0,0,2.02,2.02,2.02,7037,,"CObs","05%","--" 
0,0,0,2.03,2.03,2.03,1262.8,,"CObs","05%","--" 
0,0,0,2.05,2.05,2.05,2009,,"CObs","05%","--" 
0,0,0,2.06,2.06,2.06,6679.2,,"CObs","05%","--" 
0,0,0,2.08,2.08,2.08,2047.5,,"CObs","05%","--" 
0,0,0,2.12,2.12,2.12,1980.6,,"CObs","05%","--" 
0,0,0,2.13,2.13,2.13,1141,,"CObs","05%","--" 
0,0,0,2.17,2.17,2.17,1727.4,,"CObs","05%","--" 
0,0,0,2.25,2.25,2.25,3444.5,,"CObs","05%","--" 
0,0,0,2.28,2.28,2.28,1824.3,,"CObs","05%","--" 
0,0,0,2.29,2.29,2.29,2274,,"CObs","05%","--" 
0,0,0,2.33,2.33,2.33,8134,,"CObs","05%","--" 
0,0,0,2.35,2.35,2.35,2220.2,,"CObs","05%","--" 
0,0,0,2.37,2.37,2.37,1470.3,,"CObs","05%","--" 
0,0,0,2.38,2.38,2.38,1737,,"CObs","05%","--" 
0,0,0,2.41,2.41,2.41,3134.2,,"CObs","05%","--" 
0,0,0,5.09,5.09,5.09,4700.8,,"CObs","05%","--" 
0,0,0,5.15,5.15,5.15,8809.2,,"CObs","05%","--" 
