Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.000477036243319226,,,,,,
WorkFlow,0.246257361831779,12857.977564391,,,,,
WorkFlow,1.38950126033491,19810.1989313588,96647.603975476,,,,
WorkFlow,-0.00232947028954293,1.02260203687831,-37.4970051695883,0.461323254389453,,,
WorkFlow,-0.000958355041596422,-5.58698963398455,-7.15642202080798,0.0537174618905953,0.0294705281406303,,
WorkFlow,0.000341345665464578,1.93245800251107,9.76637393271758,-0.0106443802011914,-0.00271318116465991,0.0211633621131752,
WorkFlow,-0.396731401081207,120828.673074718,187664.795911243,269.935978011835,14.2569718673511,-63.8025678918001,6946648.0100774
