Scenario,ID,nVmax,nKm,nV,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage
WorkFlow,1,0.177176747786435,-0.118605303151792,-0.17545505119193,0.221381,0.204047,0.551851
WorkFlow,2,-0.330369662608237,-0.158912774532841,-0.137221384062504,0.241786,0.19603,0.567983
WorkFlow,3,0.033206623325233,0.111786330634964,0.100993903837438,0.301341,0.212349,0.585466
WorkFlow,4,0.279679150678893,0.547001933523534,0.508233937822254,0.411945,0.229975,0.611563
WorkFlow,5,0.0269736257258765,-0.38243976711763,-0.235651862855641,0.194006,0.163196,0.471269
WorkFlow,6,-0.0205975187899878,0.0573487040367966,0.0398613012678554,0.284708,0.205707,0.576893
WorkFlow,7,-0.00806789374048318,0.0983125853425761,0.066326031803825,0.289143,0.211748,0.579452
WorkFlow,8,0.356351351884756,0.552933195632169,0.503444660296469,0.4109,0.230453,0.607875
WorkFlow,9,-0.0903266275578005,-0.440818382232162,-0.358013397383158,0.154368,0.179596,0.514644
WorkFlow,10,0.126224658468241,0.164528670128614,0.160017668738386,0.31607,0.215234,0.583749
WorkFlow,11,0.0356111305112523,0.0573930761289758,-0.0175678197026229,0.275548,0.204453,0.571241
WorkFlow,12,0.0788462747628664,-0.225204458613734,-0.218802291950651,0.209212,0.183976,0.525775
WorkFlow,13,-0.0610809460170884,0.0275418158081097,0.0407349031473192,0.283197,0.201253,0.573097
WorkFlow,14,0.114763019276583,0.114948627555718,0.0993182432838945,0.297303,0.216423,0.58412
WorkFlow,15,-0.991294702499158,-0.841155310286775,-0.762072260908671,0.225188,0.156344,0.485128
WorkFlow,16,0.226398948886501,-0.0172403377587437,-0.0443009511955278,0.265976,0.203935,0.542159
WorkFlow,17,-0.659835975295642,-0.509278151195467,-0.472334798820513,0.140487,0.178815,0.526972
WorkFlow,18,-0.0457979305738203,-0.0066757197477112,0.0199533786112412,0.268704,0.206784,0.576814
WorkFlow,19,-0.39455577881904,-0.286855813843688,-0.248198374605018,0.204333,0.189716,0.55463
WorkFlow,20,0.33400629701762,-0.0547852601816116,-0.129415351273204,0.253732,0.190732,0.512935
WorkFlow,21,0.349290462610872,-0.23511425025209,-0.210291895606063,0.23254,0.172458,0.46616
WorkFlow,22,0.313136386402089,0.411859909188515,0.364523059228153,0.377346,0.23163,0.607309
WorkFlow,23,0.147307299607611,0.099320771654433,0.0619567953400139,0.287806,0.220241,0.588104
WorkFlow,24,0.301323349325327,0.477610835056243,0.412019009629451,0.394088,0.232231,0.614282
WorkFlow,25,0.62962163611879,0.384350733268805,0.225466944050408,0.366211,0.220158,0.54724
WorkFlow,26,0.371928543241872,0.585482817592289,0.488368406637476,0.408695,0.229522,0.594758
WorkFlow,27,0.0372164732323564,0.0423276211690655,0.0449917007518859,0.281093,0.20739,0.57463
WorkFlow,28,-0.164712316270452,0.268400169756116,0.297015842239492,0.367278,0.209396,0.597091
WorkFlow,29,-0.565040735464924,-0.704336443245311,-0.562891719764455,0.108202,0.174187,0.510563
WorkFlow,30,0.349522642342775,0.413622321235104,0.353251102154152,0.375141,0.229603,0.599668
WorkFlow,31,-0.623068968790499,-0.696063141517607,-0.571725719345126,0.169626,0.172592,0.500452
WorkFlow,32,0.517918255695201,0.442463184295745,0.308824507628136,0.371479,0.237071,0.585595
WorkFlow,33,-0.871511065822239,-0.447979630987834,-0.479897294688499,0.259913,0.166453,0.520938
WorkFlow,34,0.166677027462591,0.351488120625155,0.325052516000045,0.363287,0.221806,0.589818
WorkFlow,35,0.0626026219398629,0.189508261769167,0.194461040380871,0.32581,0.209065,0.571168
WorkFlow,36,0.641130680906095,0.44094540465868,0.290563408815769,0.3777,0.227871,0.555405
WorkFlow,37,-0.288052484994905,-0.266148515334088,-0.23234081410934,0.202747,0.193429,0.557629
WorkFlow,38,-0.486933585055954,-0.611926749825067,-0.561601922916238,0.105299,0.174914,0.519763
WorkFlow,39,0.578793133479647,0.483911886796575,0.326612001873811,0.381477,0.228377,0.57342
WorkFlow,40,0.60546444965622,-0.090938328014919,-0.255776955176217,0.237404,0.170944,0.4421
WorkFlow,41,-0.110412719752738,0.107487767195936,0.0947934438838446,0.307313,0.202225,0.579853
WorkFlow,42,-0.358918896501617,-0.454006511193943,-0.369865651506281,0.145313,0.184613,0.537213
WorkFlow,43,-0.188139997098601,-0.120275092769741,-0.107250154428388,0.256966,0.199969,0.573307
WorkFlow,44,0.291569815898327,0.21175621710387,0.151705997611265,0.323868,0.213848,0.560188
WorkFlow,45,0.579786589740929,0.532834300006188,0.411371026690579,0.39332,0.239527,0.596552
WorkFlow,46,-0.0658161617918052,-0.0774180198029463,-0.0342489243400976,0.249784,0.198076,0.55604
WorkFlow,47,0.0210959849290812,0.232097354166712,0.231856594436777,0.352983,0.216129,0.603036
WorkFlow,48,0.437009008249126,0.174586565382375,0.0740321826832826,0.308439,0.216824,0.553884
WorkFlow,49,0.462495099748896,0.16300068877206,0.101340333280258,0.315429,0.220722,0.55183
WorkFlow,50,0.0761501624944224,0.145662276846848,0.135038082754888,0.306322,0.219975,0.591903
WorkFlow,51,-0.702278129123531,-0.782472677404687,-0.644926731354964,0.089477,0.170305,0.502684
WorkFlow,52,-0.308851147786129,-0.250942008118648,-0.183952688009037,0.224186,0.194018,0.560352
WorkFlow,53,-0.109707407032538,0.19695258100434,0.19193065197477,0.361175,0.206842,0.597708
WorkFlow,54,-0.947415539851477,-0.619820372678934,-0.623522283868808,0.230181,0.161472,0.503152
WorkFlow,55,-0.187034715264513,-0.301986898944754,-0.229494694450572,0.1845,0.189838,0.545858
WorkFlow,56,0.117830292650439,0.0690240281719808,0.0793167009937528,0.288024,0.213954,0.579546
WorkFlow,57,0.544671031462083,0.116978426795391,-0.0615187486974918,0.290826,0.196778,0.512875
WorkFlow,58,-0.478415988257101,-0.287845253150711,-0.251596924490028,0.203919,0.187043,0.553246
WorkFlow,59,-0.816700277306998,-0.661314399844109,-0.589683041308705,0.185099,0.164766,0.504091
WorkFlow,60,0.338733818128511,0.227908676261543,0.124335566487981,0.321442,0.218768,0.564235
