Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,CEps
WorkFlow,0.000414680064636639,,,,,,,
WorkFlow,-0.0557996377542767,17455.5549737029,,,,,,
WorkFlow,0.520258419658,26899.6406116363,77257.6614059484,,,,,
WorkFlow,-7.51019742775638e-05,7.4965601710002,11.5540258225453,0.00775626961435112,,,,
WorkFlow,-1.94355385756434e-05,0.212276755462424,0.86831806856776,-4.57172690188291e-06,5.25283765958418e-05,,,
WorkFlow,-0.000230447035045689,-8.01306408299697,-11.87728491565,-0.00851250511518965,-5.25779701679073e-05,0.0176352362974458,,
WorkFlow,1.91560087503255e-05,-0.191170526913113,0.0850682511950591,-0.000442645691103446,-2.90803422704125e-05,0.00077319774163475,0.000124957361821962,
WorkFlow,-1.45532056829433,355545.027657212,921398.757355322,128.363350022373,14.7224459980847,-97.6981709839222,0.984264900207672,12998559.5998712
