Scenario,ID,Eta,Value
WorkFlow,1,nVmax,0.184240879103154
WorkFlow,1,nV,-0.983330075823553
WorkFlow,2,nVmax,-0.120785441551829
WorkFlow,2,nV,0.049602549728158
WorkFlow,3,nVmax,-0.0471566987970515
WorkFlow,3,nV,0.137974327301706
WorkFlow,4,nVmax,0.0267069032704469
WorkFlow,4,nV,-0.608697422065785
WorkFlow,5,nVmax,-0.0504137033435992
WorkFlow,5,nV,-0.00273499275841128
WorkFlow,6,nVmax,0.25260094236418
WorkFlow,6,nV,-0.0507680172509792
WorkFlow,7,nVmax,0.350211095865948
WorkFlow,7,nV,0.285482383485234
WorkFlow,8,nVmax,0.107788032504563
WorkFlow,8,nV,-0.158537903046653
WorkFlow,9,nVmax,-0.0636523216183811
WorkFlow,9,nV,0.111639690870749
WorkFlow,10,nVmax,0.0326269343880745
WorkFlow,10,nV,-0.277653700152691
WorkFlow,11,nVmax,-0.206990319932367
WorkFlow,11,nV,-0.00706383398441929
WorkFlow,12,nVmax,-0.162201824092342
WorkFlow,12,nV,0.53411760873627
WorkFlow,13,nVmax,-0.0162813512459397
WorkFlow,13,nV,0.0758183092740779
WorkFlow,14,nVmax,0.116640098577382
WorkFlow,14,nV,0.366701324044568
WorkFlow,15,nVmax,-0.207669253293511
WorkFlow,15,nV,-0.0704167010732795
WorkFlow,16,nVmax,0.0810137126342063
WorkFlow,16,nV,0.0392123195991985
WorkFlow,17,nVmax,-0.361265367775912
WorkFlow,17,nV,0.311979627305485
WorkFlow,18,nVmax,-0.112692415932672
WorkFlow,18,nV,-0.231502511843536
WorkFlow,19,nVmax,0.190350292359369
WorkFlow,19,nV,-0.126169034325346
WorkFlow,20,nVmax,-0.546945129999856
WorkFlow,20,nV,-0.232483409378354
WorkFlow,21,nVmax,0.117864066117567
WorkFlow,21,nV,0.295815561222941
WorkFlow,22,nVmax,-0.18172009636875
WorkFlow,22,nV,-0.287152579028959
WorkFlow,23,nVmax,0.113424793290606
WorkFlow,23,nV,0.00899939553227887
WorkFlow,24,nVmax,-0.182963965602901
WorkFlow,24,nV,-0.262040825381485
WorkFlow,25,nVmax,0.226136128310425
WorkFlow,25,nV,0.0729152899429655
WorkFlow,26,nVmax,0.387747698552569
WorkFlow,26,nV,0.239842686204752
WorkFlow,27,nVmax,0.250717872011179
WorkFlow,27,nV,-0.538974271368068
WorkFlow,28,nVmax,-0.56320424413078
WorkFlow,28,nV,-0.342168478014843
WorkFlow,29,nVmax,0.345473019686216
WorkFlow,29,nV,0.220053936625528
WorkFlow,30,nVmax,0.629365284291181
WorkFlow,30,nV,-0.060660424785628
WorkFlow,31,nVmax,-0.585287098295027
WorkFlow,31,nV,-0.650388099396479
WorkFlow,32,nVmax,-0.0266997444044408
WorkFlow,32,nV,0.365435722242353
WorkFlow,33,nVmax,0.350508296685516
WorkFlow,33,nV,0.241362840276738
WorkFlow,34,nVmax,0.0289175562855951
WorkFlow,34,nV,-0.188425954147073
WorkFlow,35,nVmax,-0.111765575987456
WorkFlow,35,nV,0.21024317180911
WorkFlow,36,nVmax,0.500673943583532
WorkFlow,36,nV,0.378463558251341
WorkFlow,37,nVmax,-0.316964313903196
WorkFlow,37,nV,-0.0874461728545547
WorkFlow,38,nVmax,0.407260290965001
WorkFlow,38,nV,0.437526116523973
WorkFlow,39,nVmax,0.487874830875489
WorkFlow,39,nV,-0.024495591935166
WorkFlow,40,nVmax,0.405860966074509
WorkFlow,40,nV,-0.662693228032282
WorkFlow,41,nVmax,0.174761892413111
WorkFlow,41,nV,-0.748116562940564
WorkFlow,42,nVmax,0.379696765979635
WorkFlow,42,nV,0.231891518138941
WorkFlow,43,nVmax,0.242428117692387
WorkFlow,43,nV,0.0375315252500322
WorkFlow,44,nVmax,-0.707317376670516
WorkFlow,44,nV,0.000689286769336431
WorkFlow,45,nVmax,-0.108532352790579
WorkFlow,45,nV,0.249063549625086
WorkFlow,46,nVmax,-0.126278388192892
WorkFlow,46,nV,0.193442295998314
WorkFlow,47,nVmax,-0.477556336388945
WorkFlow,47,nV,-0.546867401920478
WorkFlow,48,nVmax,0.084324818531429
WorkFlow,48,nV,0.260122833164379
WorkFlow,49,nVmax,0.1407814801853
WorkFlow,49,nV,-0.0561967521854872
WorkFlow,50,nVmax,-0.0154067278822641
WorkFlow,50,nV,0.444834398978326
WorkFlow,51,nVmax,-0.215337306208354
WorkFlow,51,nV,0.447645196017669
WorkFlow,52,nVmax,0.204403095262286
WorkFlow,52,nV,-0.370704629728443
WorkFlow,53,nVmax,-0.0916993657100208
WorkFlow,53,nV,-0.222321300337701
WorkFlow,54,nVmax,0.405367493479274
WorkFlow,54,nV,0.108975360793947
WorkFlow,55,nVmax,-0.108810923551571
WorkFlow,55,nV,0.535932405231626
WorkFlow,56,nVmax,0.0297552576604714
WorkFlow,56,nV,0.181993361952953
WorkFlow,57,nVmax,-0.129198976455866
WorkFlow,57,nV,-0.366390006644178
WorkFlow,58,nVmax,-0.0602176490080031
WorkFlow,58,nV,-0.372030009567674
WorkFlow,59,nVmax,0.126118309857177
WorkFlow,59,nV,0.170544155259232
WorkFlow,60,nVmax,-0.0868118353295302
WorkFlow,60,nV,-0.139130738575472
