Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.00113352553424891,,,,,,
WorkFlow,0.22448862138037,15393.6587346957,,,,,
WorkFlow,-1.77852547552846,36400.3255370415,127570.744022231,,,,
WorkFlow,0.0179836893124553,-20.9091950558072,-82.3501395098445,1.16881255769101,,,
WorkFlow,0.000537780132532629,-0.0935807937507981,-4.3342139596918,0.0204677075847729,0.0069581480378153,,
WorkFlow,-0.000448902601711293,-4.68329701308732,-22.6173766000897,-0.0624867336323297,0.00318280583959928,0.120706902996033,
WorkFlow,-0.0107889732568266,9.14295426696687,35.5253751611842,0.055638781163948,0.023381800482937,-0.106412470388579,4.34282924776216
