Strat1,Strat2,Strat3,Bin_Min,IVAR,Bin_Max,DV0,DV,ObsName,QI,QE,ObsCat
0,0,0,0.37,0.37,0.37,1588.6,,"CObs","05%","--" 
0,0,0,0.39,0.39,0.39,1238.5,,"CObs","05%","--" 
0,0,0,0.44,0.44,0.44,5584,,"CObs","05%","--" 
0,0,0,0.45,0.45,0.45,4555.4,,"CObs","05%","--" 
0,0,0,0.46,0.46,0.46,2105.1,,"CObs","05%","--" 
0,0,0,0.47,0.47,0.47,810.74,,"CObs","05%","--" 
0,0,0,0.48,0.48,0.48,1304.6,,"CObs","05%","--" 
0,0,0,0.49,0.49,0.49,1231.7,,"CObs","05%","--" 
0,0,0,0.5,0.5,0.5,2111.5,,"CObs","05%","--" 
0,0,0,0.51,0.51,0.51,2449.4,,"CObs","05%","--" 
0,0,0,0.52,0.52,0.52,1355,,"CObs","05%","--" 
0,0,0,0.53,0.53,0.53,2975.3,,"CObs","05%","--" 
0,0,0,0.54,0.54,0.54,1830.2,,"CObs","05%","--" 
0,0,0,0.55,0.55,0.55,6106.1,,"CObs","05%","--" 
0,0,0,0.56,0.56,0.56,4339.6,,"CObs","05%","--" 
0,0,0,0.57,0.57,0.57,1542.7,,"CObs","05%","--" 
0,0,0,0.58,0.58,0.58,1084.6,,"CObs","05%","--" 
0,0,0,0.59,0.59,0.59,1317.7,,"CObs","05%","--" 
0,0,0,0.62,0.62,0.62,8122.9,,"CObs","05%","--" 
0,0,0,0.64,0.64,0.64,3461.5,,"CObs","05%","--" 
0,0,0,1.71,1.71,1.71,9535.9,,"CObs","05%","--" 
0,0,0,1.72,1.72,1.72,8576.1,,"CObs","05%","--" 
0,0,0,1.73,1.73,1.73,4401.7,,"CObs","05%","--" 
0,0,0,1.74,1.74,1.74,1947,,"CObs","05%","--" 
0,0,0,1.75,1.75,1.75,2282.5,,"CObs","05%","--" 
0,0,0,1.76,1.76,1.76,4347.8,,"CObs","05%","--" 
0,0,0,1.77,1.77,1.77,7029.6,,"CObs","05%","--" 
0,0,0,1.8,1.8,1.8,6124.9,,"CObs","05%","--" 
0,0,0,1.81,1.81,1.81,7004,,"CObs","05%","--" 
0,0,0,1.83,1.83,1.83,10233,,"CObs","05%","--" 
0,0,0,1.85,1.85,1.85,6778.5,,"CObs","05%","--" 
0,0,0,1.86,1.86,1.86,10952,,"CObs","05%","--" 
0,0,0,1.87,1.87,1.87,1697.7,,"CObs","05%","--" 
0,0,0,1.88,1.88,1.88,5997.7,,"CObs","05%","--" 
0,0,0,1.89,1.89,1.89,3555,,"CObs","05%","--" 
0,0,0,1.91,1.91,1.91,22382,,"CObs","05%","--" 
0,0,0,1.92,1.92,1.92,4243.8,,"CObs","05%","--" 
0,0,0,1.93,1.93,1.93,6367.3,,"CObs","05%","--" 
0,0,0,1.94,1.94,1.94,7019.4,,"CObs","05%","--" 
0,0,0,1.95,1.95,1.95,6234.5,,"CObs","05%","--" 
0,0,0,1.98,1.98,1.98,5608.3,,"CObs","05%","--" 
0,0,0,1.99,1.99,1.99,27044,,"CObs","05%","--" 
0,0,0,2,2,2,11379,,"CObs","05%","--" 
0,0,0,2.01,2.01,2.01,3207.2,,"CObs","05%","--" 
0,0,0,2.02,2.02,2.02,3007.2,,"CObs","05%","--" 
0,0,0,2.03,2.03,2.03,1849.3,,"CObs","05%","--" 
0,0,0,2.05,2.05,2.05,4997.3,,"CObs","05%","--" 
0,0,0,2.06,2.06,2.06,5524.3,,"CObs","05%","--" 
0,0,0,2.08,2.08,2.08,4092.9,,"CObs","05%","--" 
0,0,0,2.12,2.12,2.12,3944.9,,"CObs","05%","--" 
0,0,0,2.13,2.13,2.13,1220,,"CObs","05%","--" 
0,0,0,2.17,2.17,2.17,6941,,"CObs","05%","--" 
0,0,0,2.25,2.25,2.25,9981.3,,"CObs","05%","--" 
0,0,0,2.28,2.28,2.28,4463.8,,"CObs","05%","--" 
0,0,0,2.29,2.29,2.29,4023.1,,"CObs","05%","--" 
0,0,0,2.33,2.33,2.33,4613.5,,"CObs","05%","--" 
0,0,0,2.35,2.35,2.35,9804.9,,"CObs","05%","--" 
0,0,0,2.37,2.37,2.37,6455.2,,"CObs","05%","--" 
0,0,0,2.38,2.38,2.38,6783.8,,"CObs","05%","--" 
0,0,0,2.41,2.41,2.41,3570.2,,"CObs","05%","--" 
0,0,0,5.09,5.09,5.09,10124,,"CObs","05%","--" 
0,0,0,5.15,5.15,5.15,7942.5,,"CObs","05%","--" 
0,0,0,5.19,5.19,5.19,3875.1,,"CObs","05%","--" 
0,0,0,5.2,5.2,5.2,4093.5,,"CObs","05%","--" 
0,0,0,5.26,5.26,5.26,7062.8,,"CObs","05%","--" 
0,0,0,5.33,5.33,5.33,8370,,"CObs","05%","--" 
0,0,0,5.34,5.34,5.34,7558.6,,"CObs","05%","--" 
0,0,0,5.4,5.4,5.4,13994,,"CObs","05%","--" 
0,0,0,5.44,5.44,5.44,9722.8,,"CObs","05%","--" 
0,0,0,5.47,5.47,5.47,2555.8,,"CObs","05%","--" 
0,0,0,5.5,5.5,5.5,4686.5,,"CObs","05%","--" 
0,0,0,5.51,5.51,5.51,17094,,"CObs","05%","--" 
0,0,0,5.59,5.59,5.59,4886.8,,"CObs","05%","--" 
0,0,0,5.61,5.61,5.61,1968.8,,"CObs","05%","--" 
0,0,0,5.62,5.62,5.62,6408,,"CObs","05%","--" 
0,0,0,5.67,5.67,5.67,11971,,"CObs","05%","--" 
0,0,0,5.68,5.68,5.68,13571,,"CObs","05%","--" 
0,0,0,5.73,5.73,5.73,9252.4,,"CObs","05%","--" 
0,0,0,5.74,5.74,5.74,6128.2,,"CObs","05%","--" 
0,0,0,5.75,5.75,5.75,2370.7,,"CObs","05%","--" 
0,0,0,5.77,5.77,5.77,4029.4,,"CObs","05%","--" 
0,0,0,5.78,5.78,5.78,2402.3,,"CObs","05%","--" 
0,0,0,5.8,5.8,5.8,4311.3,,"CObs","05%","--" 
0,0,0,5.82,5.82,5.82,5986.3,,"CObs","05%","--" 
0,0,0,5.91,5.91,5.91,10865,,"CObs","05%","--" 
0,0,0,5.97,5.97,5.97,2662.1,,"CObs","05%","--" 
0,0,0,5.98,5.98,5.98,5899.4,,"CObs","05%","--" 
0,0,0,5.99,5.99,5.99,7544.5,,"CObs","05%","--" 
0,0,0,6.15,6.15,6.15,27779,,"CObs","05%","--" 
0,0,0,6.16,6.16,6.16,6825.4,,"CObs","05%","--" 
0,0,0,6.23,6.23,6.23,2730.4,,"CObs","05%","--" 
0,0,0,6.25,6.25,6.25,12729,,"CObs","05%","--" 
0,0,0,6.26,6.26,6.26,5228.2,,"CObs","05%","--" 
0,0,0,6.3,6.3,6.3,3817.5,,"CObs","05%","--" 
0,0,0,6.31,6.31,6.31,3180.7,,"CObs","05%","--" 
0,0,0,6.33,6.33,6.33,5303.1,,"CObs","05%","--" 
0,0,0,6.35,6.35,6.35,6371,,"CObs","05%","--" 
0,0,0,6.38,6.38,6.38,4252,,"CObs","05%","--" 
0,0,0,6.43,6.43,6.43,14474,,"CObs","05%","--" 
0,0,0,6.44,6.44,6.44,9989.2,,"CObs","05%","--" 
0,0,0,6.46,6.46,6.46,6295.5,,"CObs","05%","--" 
0,0,0,6.56,6.56,6.56,5139.9,,"CObs","05%","--" 
0,0,0,6.58,6.58,6.58,8158.7,,"CObs","05%","--" 
0,0,0,6.62,6.62,6.62,2237.7,,"CObs","05%","--" 
0,0,0,6.71,6.71,6.71,3367.6,,"CObs","05%","--" 
0,0,0,6.73,6.73,6.73,12896,,"CObs","05%","--" 
0,0,0,6.74,6.74,6.74,15628,,"CObs","05%","--" 
0,0,0,6.96,6.96,6.96,9967.1,,"CObs","05%","--" 
0,0,0,6.97,6.97,6.97,4620.3,,"CObs","05%","--" 
0,0,0,7.03,7.03,7.03,5448.3,,"CObs","05%","--" 
0,0,0,7.12,7.12,7.12,22555,,"CObs","05%","--" 
0,0,0,7.25,7.25,7.25,4208.7,,"CObs","05%","--" 
0,0,0,7.39,7.39,7.39,6535.9,,"CObs","05%","--" 
0,0,0,7.45,7.45,7.45,7360.6,,"CObs","05%","--" 
0,0,0,7.46,7.46,7.46,5478.5,,"CObs","05%","--" 
0,0,0,8.99,8.99,8.99,1175.2,,"CObs","05%","--" 
0,0,0,9.82,9.82,9.82,20226,,"CObs","05%","--" 
0,0,0,9.91,9.91,9.91,7011.7,,"CObs","05%","--" 
0,0,0,10.31,10.31,10.31,1891.9,,"CObs","05%","--" 
0,0,0,10.34,10.34,10.34,10751,,"CObs","05%","--" 
0,0,0,10.59,10.59,10.59,11829,,"CObs","05%","--" 
0,0,0,10.62,10.62,10.62,6827.6,,"CObs","05%","--" 
0,0,0,10.69,10.69,10.69,2873.9,,"CObs","05%","--" 
0,0,0,10.81,10.81,10.81,6255.5,,"CObs","05%","--" 
0,0,0,10.83,10.83,10.83,2754.8,,"CObs","05%","--" 
0,0,0,10.94,10.94,10.94,5811.1,,"CObs","05%","--" 
0,0,0,11.1,11.1,11.1,6639,,"CObs","05%","--" 
0,0,0,11.11,11.11,11.11,2156.3,,"CObs","05%","--" 
0,0,0,11.5,11.5,11.5,2791.7,,"CObs","05%","--" 
0,0,0,11.57,11.57,11.57,6522.2,,"CObs","05%","--" 
0,0,0,11.61,11.61,11.61,3277.4,,"CObs","05%","--" 
0,0,0,11.66,11.66,11.66,7371.3,,"CObs","05%","--" 
0,0,0,11.72,11.72,11.72,5531.4,,"CObs","05%","--" 
0,0,0,11.79,11.79,11.79,4451.8,,"CObs","05%","--" 
0,0,0,11.8,11.8,11.8,3282.5,,"CObs","05%","--" 
0,0,0,11.81,11.81,11.81,3140.5,,"CObs","05%","--" 
0,0,0,11.83,11.83,11.83,3732,,"CObs","05%","--" 
0,0,0,11.91,11.91,11.91,3638.2,,"CObs","05%","--" 
0,0,0,11.92,11.92,11.92,16030,,"CObs","05%","--" 
0,0,0,11.93,11.93,11.93,4753,,"CObs","05%","--" 
0,0,0,11.96,11.96,11.96,6375.4,,"CObs","05%","--" 
0,0,0,12,12,12,4255.4,,"CObs","05%","--" 
0,0,0,12.02,12.02,12.02,4807.1,,"CObs","05%","--" 
0,0,0,12.03,12.03,12.03,26986,,"CObs","05%","--" 
0,0,0,12.07,12.07,12.07,15178,,"CObs","05%","--" 
0,0,0,12.27,12.27,12.27,11028,,"CObs","05%","--" 
0,0,0,12.29,12.29,12.29,2779.1,,"CObs","05%","--" 
0,0,0,12.34,12.34,12.34,10664,,"CObs","05%","--" 
0,0,0,12.45,12.45,12.45,19569,,"CObs","05%","--" 
0,0,0,12.49,12.49,12.49,6261.1,,"CObs","05%","--" 
0,0,0,12.58,12.58,12.58,7202.2,,"CObs","05%","--" 
0,0,0,12.73,12.73,12.73,3093.5,,"CObs","05%","--" 
0,0,0,12.84,12.84,12.84,4531.3,,"CObs","05%","--" 
0,0,0,13.02,13.02,13.02,3382.8,,"CObs","05%","--" 
0,0,0,13.08,13.08,13.08,14857,,"CObs","05%","--" 
0,0,0,13.19,13.19,13.19,5249.1,,"CObs","05%","--" 
0,0,0,13.19,13.19,13.19,1055.6,,"CObs","05%","--" 
0,0,0,13.35,13.35,13.35,7213.8,,"CObs","05%","--" 
0,0,0,13.37,13.37,13.37,8666.6,,"CObs","05%","--" 
0,0,0,13.38,13.38,13.38,3831.7,,"CObs","05%","--" 
0,0,0,13.39,13.39,13.39,3620.3,,"CObs","05%","--" 
0,0,0,13.54,13.54,13.54,2088.3,,"CObs","05%","--" 
0,0,0,13.59,13.59,13.59,10152,,"CObs","05%","--" 
0,0,0,13.85,13.85,13.85,10143,,"CObs","05%","--" 
0,0,0,13.85,13.85,13.85,9556.7,,"CObs","05%","--" 
0,0,0,13.86,13.86,13.86,10701,,"CObs","05%","--" 
0,0,0,13.91,13.91,13.91,5330.9,,"CObs","05%","--" 
0,0,0,14.32,14.32,14.32,4089.2,,"CObs","05%","--" 
0,0,0,14.33,14.33,14.33,1967.9,,"CObs","05%","--" 
0,0,0,14.34,14.34,14.34,8171,,"CObs","05%","--" 
0,0,0,15.64,15.64,15.64,13850,,"CObs","05%","--" 
0,0,0,18.99,18.99,18.99,4335.8,,"CObs","05%","--" 
0,0,0,19.1,19.1,19.1,4115.4,,"CObs","05%","--" 
0,0,0,19.14,19.14,19.14,7021.6,,"CObs","05%","--" 
0,0,0,19.4,19.4,19.4,12447,,"CObs","05%","--" 
0,0,0,19.81,19.81,19.81,3158.4,,"CObs","05%","--" 
0,0,0,19.91,19.91,19.91,2824.6,,"CObs","05%","--" 
0,0,0,20.72,20.72,20.72,8010.5,,"CObs","05%","--" 
0,0,0,21.1,21.1,21.1,5469.8,,"CObs","05%","--" 
0,0,0,21.31,21.31,21.31,4736.7,,"CObs","05%","--" 
0,0,0,21.55,21.55,21.55,4127.2,,"CObs","05%","--" 
0,0,0,21.68,21.68,21.68,6045.7,,"CObs","05%","--" 
0,0,0,22.1,22.1,22.1,5331,,"CObs","05%","--" 
0,0,0,22.13,22.13,22.13,2757.9,,"CObs","05%","--" 
0,0,0,22.28,22.28,22.28,16082,,"CObs","05%","--" 
0,0,0,22.35,22.35,22.35,6174.2,,"CObs","05%","--" 
0,0,0,22.36,22.36,22.36,6043,,"CObs","05%","--" 
0,0,0,22.49,22.49,22.49,8168.3,,"CObs","05%","--" 
0,0,0,22.51,22.51,22.51,3359.5,,"CObs","05%","--" 
0,0,0,22.73,22.73,22.73,5088.9,,"CObs","05%","--" 
0,0,0,22.81,22.81,22.81,3549,,"CObs","05%","--" 
0,0,0,22.82,22.82,22.82,8242.7,,"CObs","05%","--" 
0,0,0,22.87,22.87,22.87,9942.6,,"CObs","05%","--" 
0,0,0,22.89,22.89,22.89,7576.4,,"CObs","05%","--" 
0,0,0,23.04,23.04,23.04,3560.2,,"CObs","05%","--" 
0,0,0,23.23,23.23,23.23,3836.8,,"CObs","05%","--" 
0,0,0,23.3,23.3,23.3,6079.4,,"CObs","05%","--" 
0,0,0,23.41,23.41,23.41,6138.1,,"CObs","05%","--" 
0,0,0,23.53,23.53,23.53,5437.4,,"CObs","05%","--" 
0,0,0,23.58,23.58,23.58,4504.3,,"CObs","05%","--" 
0,0,0,23.91,23.91,23.91,5580.1,,"CObs","05%","--" 
0,0,0,23.96,23.96,23.96,1962.8,,"CObs","05%","--" 
0,0,0,23.99,23.99,23.99,3334.7,,"CObs","05%","--" 
0,0,0,24.01,24.01,24.01,3267.7,,"CObs","05%","--" 
0,0,0,24.18,24.18,24.18,4559.7,,"CObs","05%","--" 
0,0,0,24.32,24.32,24.32,8801.7,,"CObs","05%","--" 
0,0,0,24.38,24.38,24.38,15461,,"CObs","05%","--" 
0,0,0,24.5,24.5,24.5,3831.4,,"CObs","05%","--" 
0,0,0,24.57,24.57,24.57,3903.9,,"CObs","05%","--" 
0,0,0,24.75,24.75,24.75,4532.6,,"CObs","05%","--" 
0,0,0,24.79,24.79,24.79,2207.8,,"CObs","05%","--" 
0,0,0,24.81,24.81,24.81,5194.2,,"CObs","05%","--" 
