Scenario,ID,nVmax,nKm,nV,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage
WorkFlow,1,0.112664750312139,-0.207054325985515,-0.677061757447545,0.124904,0.149113,0.444034
WorkFlow,2,-0.232635510610883,-0.172364180487566,-0.0401299279430002,0.195835,0.179186,0.662592
WorkFlow,3,-0.0549070948539477,0.027082646017325,0.133647099678049,0.225247,0.190122,0.589314
WorkFlow,4,0.414499942429994,0.633947012152501,0.749117110861744,0.368551,0.230723,0.574458
WorkFlow,5,-0.0509368341731702,-0.27062318735209,-0.291496292511468,0.195563,0.158817,0.399372
WorkFlow,6,-0.0410791854170301,-0.0324798102071703,-0.0345198144813482,0.208087,0.183092,0.532578
WorkFlow,7,-0.00609259228669148,0.103710307529699,0.169439769787697,0.260535,0.199284,0.542006
WorkFlow,8,0.38519032224282,0.578569528025615,0.677214217501046,0.355629,0.225148,0.548262
WorkFlow,9,-0.0678269329865921,-0.318476445160051,-0.438148125669064,0.147745,0.166305,0.514509
WorkFlow,10,0.0777572970091916,0.126589501920035,0.179203761543797,0.256473,0.195725,0.526641
WorkFlow,11,0.104081483060383,0.0455757926093159,-0.251733600391292,0.232749,0.18325,0.477755
WorkFlow,12,0.0558574884316137,-0.143162249188554,-0.352653771690293,0.189806,0.17009,0.476283
WorkFlow,13,-0.0994917980081486,-0.0461653554125611,0.0686891792527077,0.220758,0.185911,0.550718
WorkFlow,14,-0.0630223996725353,-0.0339205419286158,0.0405861071507574,0.184496,0.183775,0.579032
WorkFlow,15,-0.772734304122994,-0.779522461812607,-0.566430115740526,0.216138,0.143445,0.679247
WorkFlow,16,0.103880212154187,0.0245775680233815,-0.0885871802732329,0.22308,0.18285,0.448621
WorkFlow,17,-0.56015121673695,-0.565478684289113,-0.406078016116181,0.111879,0.157317,0.679734
WorkFlow,18,0.0487268298811135,0.0860164186406097,0.145659042043395,0.263011,0.199648,0.543165
WorkFlow,19,-0.286060685736219,-0.237833189943011,-0.0923227128188946,0.195631,0.176186,0.668939
WorkFlow,20,0.23556841229081,0.0291068398805561,-0.394043469899697,0.203023,0.158132,0.357609
WorkFlow,21,0.298549146358464,-0.0265587571273872,-0.355861579213369,0.180645,0.144371,0.263365
WorkFlow,22,0.35193374115488,0.490755891336827,0.518559295976896,0.3362,0.223196,0.564615
WorkFlow,23,0.0721244389803009,0.083754501216589,0.0370502325436892,0.229254,0.195813,0.594283
WorkFlow,24,0.0932913193915733,0.262355668812985,0.36877839230276,0.261719,0.20314,0.600347
WorkFlow,25,0.513229647756198,0.483299383679849,0.150595564027281,0.320639,0.199493,0.362641
WorkFlow,26,0.167890838868645,0.282248852243311,0.120303190594649,0.283809,0.192826,0.422039
WorkFlow,27,0.0790088895558402,0.0314418869173968,-0.0346803896528472,0.230229,0.18482,0.485705
WorkFlow,28,-0.223859849418697,0.0703491116905814,0.494106567728485,0.268611,0.195801,0.608217
WorkFlow,29,-0.489371772068684,-0.725865408190797,-0.600963590256331,0.085252,0.147999,0.679711
WorkFlow,30,0.307278563319711,0.425018289620266,0.428061613370196,0.321897,0.21613,0.530405
WorkFlow,31,-0.471431061300285,-0.602385826870697,-0.481434746629237,0.183894,0.149724,0.689643
WorkFlow,32,0.402557570811156,0.401295592348105,0.139055954232893,0.296477,0.203666,0.416433
WorkFlow,33,-0.654879885327503,-0.502181722579745,-0.2737191943943,0.21121,0.153058,0.690603
WorkFlow,34,0.148959562577934,0.303656203895114,0.445074239431683,0.311031,0.20874,0.487789
WorkFlow,35,0.0826811097349868,0.061652327026373,0.0475425218182538,0.246748,0.170051,0.375558
WorkFlow,36,0.42704263502652,0.44885078834221,0.268485488061176,0.313408,0.202101,0.386722
WorkFlow,37,-0.135811274861976,-0.29574980419477,-0.345522224603047,0.126927,0.170855,0.630224
WorkFlow,38,-0.42019188861117,-0.61457416867189,-0.591459037463771,0.075029,0.15837,0.665932
WorkFlow,39,0.512050215555925,0.541440832010725,0.217376217306894,0.331895,0.206812,0.402948
WorkFlow,40,0.479812820551578,0.147335509801975,-0.531107281277094,0.173943,0.133599,0.239178
WorkFlow,41,-0.11507591943807,0.052620333899318,0.252449122086053,0.26082,0.19352,0.559695
WorkFlow,42,-0.349937515728427,-0.474054086994004,-0.390713146710389,0.106671,0.163013,0.663949
WorkFlow,43,-0.135284128420339,-0.0935336954695404,-0.0212841546617751,0.225547,0.180399,0.681876
WorkFlow,44,0.268461949604116,0.276609829906774,0.148669934808481,0.293529,0.195868,0.409789
WorkFlow,45,0.454203962327833,0.492600481820758,0.334943824581545,0.314904,0.211449,0.44649
WorkFlow,46,-0.134852809582758,-0.117150122252429,0.0206250209582816,0.206117,0.181914,0.522011
WorkFlow,47,0.0599541032079763,0.234412458437482,0.437077088706502,0.301242,0.206321,0.644934
WorkFlow,48,0.359144138347946,0.29878221422026,0.0207923616380666,0.279806,0.196485,0.427981
WorkFlow,49,0.320923246680334,0.22709011708813,0.0382044844411157,0.263325,0.193122,0.411855
WorkFlow,50,0.150227437625269,0.220879318691038,0.242707443236752,0.286067,0.210894,0.549309
WorkFlow,51,-0.566960038425429,-0.747181902892771,-0.601305236902545,0.079425,0.151919,0.678661
WorkFlow,52,-0.321349932150098,-0.325635570286787,-0.190284222445359,0.169237,0.162785,0.687606
WorkFlow,53,-0.0239468317767079,0.183000087101591,0.430992731875992,0.300868,0.199359,0.665988
WorkFlow,54,-0.819207457689233,-0.782326958806969,-0.588329551671398,0.196348,0.139552,0.673462
WorkFlow,55,-0.0889640581728611,-0.143231275921226,-0.120103431173445,0.208363,0.186648,0.556422
WorkFlow,56,0.243507243948322,0.271337192082947,0.216294470855953,0.306497,0.213036,0.517798
WorkFlow,57,0.371488252411296,0.111773041087578,-0.545838045945291,0.189342,0.140976,0.29903
WorkFlow,58,-0.444988756427437,-0.413443903226797,-0.244451689764806,0.129356,0.162089,0.674332
WorkFlow,59,-0.664657716689144,-0.662009424516311,-0.462350561090457,0.179481,0.147278,0.684212
WorkFlow,60,0.22535065010396,0.179355317361725,-0.131230948435806,0.239867,0.17757,0.395497
