Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.000972112573092577,,,,,,
WorkFlow,2.70648306274708,161003.423452275,,,,,
WorkFlow,2.44398026229896,436029.827205947,1324322.13901641,,,,
WorkFlow,0.0175589701610154,57.9491357876183,-52.6243600361223,1.18760010774841,,,
WorkFlow,0.000112828336033173,-15.9336112422693,-42.4915278484814,0.0166838588831917,0.00944475337528707,,
WorkFlow,-0.00150206697382254,-29.4464727592489,-21.0340592610541,-0.125802818763041,0.0135303643316373,0.178118562849429,
WorkFlow,-0.0111217945646474,-377.445374653247,-1115.76845608879,0.331773019853372,0.0608186503862907,0.0585558122831299,5.52256578858445
