Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3702.453240,7404.906480,7424.906480,7465.309027,10,420,60,0.040890,NA
