Scenario,ID,Eta,Value
WorkFlow,1,nVmax,0.404337191535659
WorkFlow,1,nKm,-0.143019077260129
WorkFlow,1,nV,-0.0258337027570679
WorkFlow,2,nVmax,-0.168110460266193
WorkFlow,2,nKm,-0.335229352556918
WorkFlow,2,nV,0.0027824024332378
WorkFlow,3,nVmax,-0.0736480839365931
WorkFlow,3,nKm,0.158780852329081
WorkFlow,3,nV,0.00225522761874598
WorkFlow,4,nVmax,-0.134587494234117
WorkFlow,4,nKm,0.568434777723382
WorkFlow,4,nV,0.00539700546361628
WorkFlow,5,nVmax,0.0731077609931841
WorkFlow,5,nKm,-0.255989933319309
WorkFlow,5,nV,0.00544257298589037
WorkFlow,6,nVmax,0.0320616047370234
WorkFlow,6,nKm,-0.212388991960023
WorkFlow,6,nV,-0.00240873009704462
WorkFlow,7,nVmax,-0.0507568421136052
WorkFlow,7,nKm,0.300059593527689
WorkFlow,7,nV,-1.40548437459128e-05
WorkFlow,8,nVmax,-0.113039550315839
WorkFlow,8,nKm,0.493210102263099
WorkFlow,8,nV,0.0049763624969311
WorkFlow,9,nVmax,0.133848348144531
WorkFlow,9,nKm,-0.391936076903895
WorkFlow,9,nV,-0.00207038280457302
WorkFlow,10,nVmax,-0.000772244801987753
WorkFlow,10,nKm,-0.0845339860614463
WorkFlow,10,nV,0.00167574718213785
WorkFlow,11,nVmax,0.246019735894593
WorkFlow,11,nKm,0.0802011442930335
WorkFlow,11,nV,-0.0184265895031433
WorkFlow,12,nVmax,0.225590728290992
WorkFlow,12,nKm,-0.334692487154629
WorkFlow,12,nV,-0.00791942998145554
WorkFlow,13,nVmax,-0.0941363313939535
WorkFlow,13,nKm,0.0649943479633513
WorkFlow,13,nV,0.00320490553023297
WorkFlow,14,nVmax,-0.0362836517995002
WorkFlow,14,nKm,-0.0157933005627696
WorkFlow,14,nV,0.00199810721464238
WorkFlow,15,nVmax,-0.536314781656946
WorkFlow,15,nKm,-0.750211159008193
WorkFlow,15,nV,0.00692256122594271
WorkFlow,16,nVmax,0.130557623017578
WorkFlow,16,nKm,0.0553799263982562
WorkFlow,16,nV,-0.00127635032319617
WorkFlow,17,nVmax,-0.356187551183985
WorkFlow,17,nKm,-0.420818761635185
WorkFlow,17,nV,0.00508376669438387
WorkFlow,18,nVmax,-0.0193609995206385
WorkFlow,18,nKm,-0.112812314960935
WorkFlow,18,nV,0.00238411575602973
WorkFlow,19,nVmax,-0.156989250957003
WorkFlow,19,nKm,0.0110376577313651
WorkFlow,19,nV,0.00403254801127291
WorkFlow,20,nVmax,0.45167788899216
WorkFlow,20,nKm,0.0576591010302441
WorkFlow,20,nV,-0.0234365068417455
WorkFlow,21,nVmax,0.509919891879778
WorkFlow,21,nKm,-0.309834926430327
WorkFlow,21,nV,-0.0123227813425917
WorkFlow,22,nVmax,0.00324425927112476
WorkFlow,22,nKm,0.457006502391707
WorkFlow,22,nV,0.00152564327020985
WorkFlow,23,nVmax,0.110295455109219
WorkFlow,23,nKm,0.258391076916128
WorkFlow,23,nV,-0.0036388796701123
WorkFlow,24,nVmax,-0.0550002725711531
WorkFlow,24,nKm,0.281683652372281
WorkFlow,24,nV,0.000417032151885931
WorkFlow,25,nVmax,0.341343381394903
WorkFlow,25,nKm,0.419457879204152
WorkFlow,25,nV,-0.010470879888444
WorkFlow,26,nVmax,0.1082049539987
WorkFlow,26,nKm,0.361184664296384
WorkFlow,26,nV,-0.0147377991759286
WorkFlow,27,nVmax,0.163976359747767
WorkFlow,27,nKm,-0.119739096420824
WorkFlow,27,nV,-0.00350369354518503
WorkFlow,28,nVmax,-0.421952193072228
WorkFlow,28,nKm,0.334037946125483
WorkFlow,28,nV,0.00942432242938955
WorkFlow,29,nVmax,-0.20650634947634
WorkFlow,29,nKm,-0.597998916553374
WorkFlow,29,nV,0.00319597238970592
WorkFlow,30,nVmax,0.0282792481794521
WorkFlow,30,nKm,0.306559599807623
WorkFlow,30,nV,0.000150108168392262
WorkFlow,31,nVmax,-0.192133353783678
WorkFlow,31,nKm,-0.623087317974601
WorkFlow,31,nV,0.00275182822523524
WorkFlow,32,nVmax,0.354076728594935
WorkFlow,32,nKm,0.311195002116063
WorkFlow,32,nV,-0.0130023020243041
WorkFlow,33,nVmax,-0.540274359414167
WorkFlow,33,nKm,-0.323604528813743
WorkFlow,33,nV,0.00786798426569469
WorkFlow,34,nVmax,-0.116755659591706
WorkFlow,34,nKm,0.436754011621669
WorkFlow,34,nV,0.00465203204538792
WorkFlow,35,nVmax,0.059690287461356
WorkFlow,35,nKm,0.0373699746422529
WorkFlow,35,nV,0.0017908751003873
WorkFlow,36,nVmax,0.192099674974418
WorkFlow,36,nKm,0.446295562812287
WorkFlow,36,nV,-0.00307108893395728
WorkFlow,37,nVmax,0.134241240851567
WorkFlow,37,nKm,-0.480136044888196
WorkFlow,37,nV,-0.0053205573781407
WorkFlow,38,nVmax,-0.133920282742664
WorkFlow,38,nKm,-0.412278825776382
WorkFlow,38,nV,-0.00131822179444184
WorkFlow,39,nVmax,0.386293993362346
WorkFlow,39,nKm,0.300900984002044
WorkFlow,39,nV,-0.0193657981657156
WorkFlow,40,nVmax,0.69377038970027
WorkFlow,40,nKm,-0.0955980317572316
WorkFlow,40,nV,-0.021689907844079
WorkFlow,41,nVmax,-0.196718344980031
WorkFlow,41,nKm,0.299826719140595
WorkFlow,41,nV,0.00473059027271306
WorkFlow,42,nVmax,-0.147409374811246
WorkFlow,42,nKm,-0.418864455259061
WorkFlow,42,nV,0.00287990861621733
WorkFlow,43,nVmax,-0.0585636488248739
WorkFlow,43,nKm,0.0785657509599613
WorkFlow,43,nV,0.000969305895382948
WorkFlow,44,nVmax,0.163326445427855
WorkFlow,44,nKm,0.246921433054487
WorkFlow,44,nV,-0.00398287226393006
WorkFlow,45,nVmax,0.314936826124369
WorkFlow,45,nKm,0.302399606196774
WorkFlow,45,nV,-0.00516665296449937
WorkFlow,46,nVmax,-0.101940897550314
WorkFlow,46,nKm,0.0882107181586899
WorkFlow,46,nV,0.00525648043897594
WorkFlow,47,nVmax,-0.192868137003776
WorkFlow,47,nKm,0.196793224941217
WorkFlow,47,nV,0.00547234180450174
WorkFlow,48,nVmax,0.294957275571493
WorkFlow,48,nKm,0.162845882281188
WorkFlow,48,nV,-0.00906840719495707
WorkFlow,49,nVmax,0.263186202567117
WorkFlow,49,nKm,0.141985177759918
WorkFlow,49,nV,-0.00152231768793367
WorkFlow,50,nVmax,0.034796832787802
WorkFlow,50,nKm,0.0370518976343319
WorkFlow,50,nV,3.12162570968663e-05
WorkFlow,51,nVmax,-0.322514435264157
WorkFlow,51,nKm,-0.80870677144715
WorkFlow,51,nV,0.0046268942698852
WorkFlow,52,nVmax,-0.162918392374864
WorkFlow,52,nKm,-0.173113854664357
WorkFlow,52,nV,0.00380381356611835
WorkFlow,53,nVmax,-0.246723809942773
WorkFlow,53,nKm,0.250021003646118
WorkFlow,53,nV,0.00608793885755782
WorkFlow,54,nVmax,-0.566748952577603
WorkFlow,54,nKm,-0.471376770986608
WorkFlow,54,nV,0.00575238012644974
WorkFlow,55,nVmax,-0.00275726582024763
WorkFlow,55,nKm,-0.0979737050933712
WorkFlow,55,nV,0.0015272227467431
WorkFlow,56,nVmax,0.102223750012776
WorkFlow,56,nKm,0.0694015525976709
WorkFlow,56,nV,-0.000717448848909106
WorkFlow,57,nVmax,0.6517308456017
WorkFlow,57,nKm,-0.16342509139021
WorkFlow,57,nV,-0.0472615490959345
WorkFlow,58,nVmax,-0.285855048959343
WorkFlow,58,nKm,-0.284509450738378
WorkFlow,58,nV,0.00491230284937215
WorkFlow,59,nVmax,-0.429002512887629
WorkFlow,59,nKm,-0.423969713889099
WorkFlow,59,nV,0.00718769883638146
WorkFlow,60,nVmax,0.318563090290075
WorkFlow,60,nKm,0.033501873831503
WorkFlow,60,nV,-0.0214052082414931
