"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7784.11546
"WorkFlow",1,"CMultStdev",0.712589
"WorkFlow",1,"tvVmax",1330.05
"WorkFlow",1,"tvKm",1187.35
"WorkFlow",1,"tvV",17.2148
"WorkFlow",1,"tvKa",1.16859
"WorkFlow",1,"dVdWT",1.10236
"WorkFlow",2,"-2LL",7769.58884
"WorkFlow",2,"CMultStdev",0.640329
"WorkFlow",2,"tvVmax",1340.43
"WorkFlow",2,"tvKm",1193.43
"WorkFlow",2,"tvV",16.8597
"WorkFlow",2,"tvKa",1.17811
"WorkFlow",2,"dVdWT",1.08918
"WorkFlow",3,"-2LL",7752.57748
"WorkFlow",3,"CMultStdev",0.540329
"WorkFlow",3,"tvVmax",1354.03
"WorkFlow",3,"tvKm",1223.66
"WorkFlow",3,"tvV",15.5947
"WorkFlow",3,"tvKa",1.19731
"WorkFlow",3,"dVdWT",1.06128
"WorkFlow",4,"-2LL",7745.42698
"WorkFlow",4,"CMultStdev",0.465997
"WorkFlow",4,"tvVmax",1401.06
"WorkFlow",4,"tvKm",1307.06
"WorkFlow",4,"tvV",13.3579
"WorkFlow",4,"tvKa",1.22107
"WorkFlow",4,"dVdWT",1.01122
"WorkFlow",5,"-2LL",7737.77958
"WorkFlow",5,"CMultStdev",0.489645
"WorkFlow",5,"tvVmax",1409.05
"WorkFlow",5,"tvKm",1364.14
"WorkFlow",5,"tvV",12.9904
"WorkFlow",5,"tvKa",1.20929
"WorkFlow",5,"dVdWT",0.969765
"WorkFlow",6,"-2LL",7724.6168
"WorkFlow",6,"CMultStdev",0.519645
"WorkFlow",6,"tvVmax",1389.33
"WorkFlow",6,"tvKm",1659.49
"WorkFlow",6,"tvV",12.4704
"WorkFlow",6,"tvKa",1.1268
"WorkFlow",6,"dVdWT",0.815392
"WorkFlow",7,"-2LL",7721.26874
"WorkFlow",7,"CMultStdev",0.521302
"WorkFlow",7,"tvVmax",1512.6
"WorkFlow",7,"tvKm",1638.48
"WorkFlow",7,"tvV",13.3808
"WorkFlow",7,"tvKa",1.12954
"WorkFlow",7,"dVdWT",0.853392
"WorkFlow",8,"-2LL",7720.49486
"WorkFlow",8,"CMultStdev",0.50702
"WorkFlow",8,"tvVmax",1491.46
"WorkFlow",8,"tvKm",1656.23
"WorkFlow",8,"tvV",13.2396
"WorkFlow",8,"tvKa",1.1214
"WorkFlow",8,"dVdWT",0.885124
"WorkFlow",9,"-2LL",7720.4594
"WorkFlow",9,"CMultStdev",0.49699
"WorkFlow",9,"tvVmax",1492.27
"WorkFlow",9,"tvKm",1660.94
"WorkFlow",9,"tvV",12.9507
"WorkFlow",9,"tvKa",1.13157
"WorkFlow",9,"dVdWT",0.926217
"WorkFlow",10,"-2LL",7720.36026
"WorkFlow",10,"CMultStdev",0.497687
"WorkFlow",10,"tvVmax",1479.83
"WorkFlow",10,"tvKm",1662.87
"WorkFlow",10,"tvV",13.1286
"WorkFlow",10,"tvKa",1.13093
"WorkFlow",10,"dVdWT",0.946515
"WorkFlow",11,"-2LL",7720.29244
"WorkFlow",11,"CMultStdev",0.501389
"WorkFlow",11,"tvVmax",1479
"WorkFlow",11,"tvKm",1652.51
"WorkFlow",11,"tvV",13.2049
"WorkFlow",11,"tvKa",1.13098
"WorkFlow",11,"dVdWT",0.947356
"WorkFlow",12,"-2LL",7720.289
"WorkFlow",12,"CMultStdev",0.502521
"WorkFlow",12,"tvVmax",1482.68
"WorkFlow",12,"tvKm",1654.78
"WorkFlow",12,"tvV",13.191
"WorkFlow",12,"tvKa",1.12898
"WorkFlow",12,"dVdWT",0.944928
"WorkFlow",13,"-2LL",7720.27996
"WorkFlow",13,"CMultStdev",0.501936
"WorkFlow",13,"tvVmax",1481.92
"WorkFlow",13,"tvKm",1659.51
"WorkFlow",13,"tvV",13.0873
"WorkFlow",13,"tvKa",1.13074
"WorkFlow",13,"dVdWT",0.954648
"WorkFlow",14,"-2LL",7720.23078
"WorkFlow",14,"CMultStdev",0.500932
"WorkFlow",14,"tvVmax",1480.94
"WorkFlow",14,"tvKm",1661.17
"WorkFlow",14,"tvV",13.0813
"WorkFlow",14,"tvKa",1.13058
"WorkFlow",14,"dVdWT",0.967677
"WorkFlow",15,"-2LL",7720.0973
"WorkFlow",15,"CMultStdev",0.49986
"WorkFlow",15,"tvVmax",1481.93
"WorkFlow",15,"tvKm",1661.26
"WorkFlow",15,"tvV",13.1024
"WorkFlow",15,"tvKa",1.13336
"WorkFlow",15,"dVdWT",0.979348
"WorkFlow",16,"-2LL",7719.9833
"WorkFlow",16,"CMultStdev",0.497194
"WorkFlow",16,"tvVmax",1483.01
"WorkFlow",16,"tvKm",1657.93
"WorkFlow",16,"tvV",13.1311
"WorkFlow",16,"tvKa",1.13428
"WorkFlow",16,"dVdWT",1.00284
"WorkFlow",17,"-2LL",7719.90248
"WorkFlow",17,"CMultStdev",0.50004
"WorkFlow",17,"tvVmax",1483.86
"WorkFlow",17,"tvKm",1663.28
"WorkFlow",17,"tvV",13.1588
"WorkFlow",17,"tvKa",1.12888
"WorkFlow",17,"dVdWT",0.98907
"WorkFlow",18,"-2LL",7719.88404
"WorkFlow",18,"CMultStdev",0.501882
"WorkFlow",18,"tvVmax",1485.47
"WorkFlow",18,"tvKm",1662.75
"WorkFlow",18,"tvV",13.1522
"WorkFlow",18,"tvKa",1.12392
"WorkFlow",18,"dVdWT",0.969846
"WorkFlow",19,"-2LL",7719.83666
"WorkFlow",19,"CMultStdev",0.501683
"WorkFlow",19,"tvVmax",1490.58
"WorkFlow",19,"tvKm",1663.8
"WorkFlow",19,"tvV",13.1112
"WorkFlow",19,"tvKa",1.12036
"WorkFlow",19,"dVdWT",0.963386
"WorkFlow",20,"-2LL",7719.83088
"WorkFlow",20,"CMultStdev",0.500161
"WorkFlow",20,"tvVmax",1502.19
"WorkFlow",20,"tvKm",1658.63
"WorkFlow",20,"tvV",13.0108
"WorkFlow",20,"tvKa",1.11425
"WorkFlow",20,"dVdWT",0.906474
"WorkFlow",21,"-2LL",7719.64426
"WorkFlow",21,"CMultStdev",0.500292
"WorkFlow",21,"tvVmax",1497.74
"WorkFlow",21,"tvKm",1652.29
"WorkFlow",21,"tvV",13.0376
"WorkFlow",21,"tvKa",1.11897
"WorkFlow",21,"dVdWT",0.932185
"WorkFlow",22,"-2LL",7719.57634
"WorkFlow",22,"CMultStdev",0.502065
"WorkFlow",22,"tvVmax",1491.73
"WorkFlow",22,"tvKm",1649.84
"WorkFlow",22,"tvV",13.1061
"WorkFlow",22,"tvKa",1.12741
"WorkFlow",22,"dVdWT",0.96375
"WorkFlow",23,"-2LL",7719.50864
"WorkFlow",23,"CMultStdev",0.502181
"WorkFlow",23,"tvVmax",1492.17
"WorkFlow",23,"tvKm",1640.84
"WorkFlow",23,"tvV",13.1128
"WorkFlow",23,"tvKa",1.12907
"WorkFlow",23,"dVdWT",0.970548
"WorkFlow",24,"-2LL",7719.41358
"WorkFlow",24,"CMultStdev",0.501352
"WorkFlow",24,"tvVmax",1487.47
"WorkFlow",24,"tvKm",1628.95
"WorkFlow",24,"tvV",13.1163
"WorkFlow",24,"tvKa",1.1221
"WorkFlow",24,"dVdWT",0.969268
"WorkFlow",25,"-2LL",7719.36982
"WorkFlow",25,"CMultStdev",0.500448
"WorkFlow",25,"tvVmax",1480.94
"WorkFlow",25,"tvKm",1617.39
"WorkFlow",25,"tvV",13.0704
"WorkFlow",25,"tvKa",1.1152
"WorkFlow",25,"dVdWT",0.961035
"WorkFlow",26,"-2LL",7719.33064
"WorkFlow",26,"CMultStdev",0.50112
"WorkFlow",26,"tvVmax",1474.79
"WorkFlow",26,"tvKm",1610.4
"WorkFlow",26,"tvV",13.1052
"WorkFlow",26,"tvKa",1.11849
"WorkFlow",26,"dVdWT",0.967318
"WorkFlow",27,"-2LL",7719.25862
"WorkFlow",27,"CMultStdev",0.502395
"WorkFlow",27,"tvVmax",1458.88
"WorkFlow",27,"tvKm",1578.17
"WorkFlow",27,"tvV",13.1473
"WorkFlow",27,"tvKa",1.12819
"WorkFlow",27,"dVdWT",0.979726
"WorkFlow",28,"-2LL",7719.15462
"WorkFlow",28,"CMultStdev",0.502505
"WorkFlow",28,"tvVmax",1452.17
"WorkFlow",28,"tvKm",1552.97
"WorkFlow",28,"tvV",13.1745
"WorkFlow",28,"tvKa",1.12792
"WorkFlow",28,"dVdWT",0.974761
"WorkFlow",29,"-2LL",7719.0199
"WorkFlow",29,"CMultStdev",0.502576
"WorkFlow",29,"tvVmax",1430.05
"WorkFlow",29,"tvKm",1497.46
"WorkFlow",29,"tvV",13.2272
"WorkFlow",29,"tvKa",1.13003
"WorkFlow",29,"dVdWT",0.964325
"WorkFlow",30,"-2LL",7718.84184
"WorkFlow",30,"CMultStdev",0.501982
"WorkFlow",30,"tvVmax",1413.72
"WorkFlow",30,"tvKm",1442.14
"WorkFlow",30,"tvV",13.2416
"WorkFlow",30,"tvKa",1.12863
"WorkFlow",30,"dVdWT",0.956572
"WorkFlow",31,"-2LL",7718.64672
"WorkFlow",31,"CMultStdev",0.500887
"WorkFlow",31,"tvVmax",1384.47
"WorkFlow",31,"tvKm",1349.46
"WorkFlow",31,"tvV",13.26
"WorkFlow",31,"tvKa",1.12721
"WorkFlow",31,"dVdWT",0.944559
"WorkFlow",32,"-2LL",7718.41352
"WorkFlow",32,"CMultStdev",0.501366
"WorkFlow",32,"tvVmax",1360.06
"WorkFlow",32,"tvKm",1278.36
"WorkFlow",32,"tvV",13.241
"WorkFlow",32,"tvKa",1.13527
"WorkFlow",32,"dVdWT",0.947292
"WorkFlow",33,"-2LL",7718.1872
"WorkFlow",33,"CMultStdev",0.501115
"WorkFlow",33,"tvVmax",1317.56
"WorkFlow",33,"tvKm",1130.59
"WorkFlow",33,"tvV",13.2578
"WorkFlow",33,"tvKa",1.154
"WorkFlow",33,"dVdWT",0.942328
"WorkFlow",34,"-2LL",7718.13436
"WorkFlow",34,"CMultStdev",0.501012
"WorkFlow",34,"tvVmax",1320.5
"WorkFlow",34,"tvKm",1132.26
"WorkFlow",34,"tvV",13.2661
"WorkFlow",34,"tvKa",1.1596
"WorkFlow",34,"dVdWT",0.942503
"WorkFlow",35,"-2LL",7718.09204
"WorkFlow",35,"CMultStdev",0.501051
"WorkFlow",35,"tvVmax",1327.13
"WorkFlow",35,"tvKm",1140.87
"WorkFlow",35,"tvV",13.2757
"WorkFlow",35,"tvKa",1.16068
"WorkFlow",35,"dVdWT",0.943809
"WorkFlow",36,"-2LL",7718.06528
"WorkFlow",36,"CMultStdev",0.501281
"WorkFlow",36,"tvVmax",1326.95
"WorkFlow",36,"tvKm",1131.17
"WorkFlow",36,"tvV",13.2792
"WorkFlow",36,"tvKa",1.15957
"WorkFlow",36,"dVdWT",0.94406
"WorkFlow",37,"-2LL",7718.03556
"WorkFlow",37,"CMultStdev",0.501682
"WorkFlow",37,"tvVmax",1324.93
"WorkFlow",37,"tvKm",1112.9
"WorkFlow",37,"tvV",13.2809
"WorkFlow",37,"tvKa",1.15844
"WorkFlow",37,"dVdWT",0.946149
"WorkFlow",38,"-2LL",7718.00814
"WorkFlow",38,"CMultStdev",0.5021
"WorkFlow",38,"tvVmax",1328.36
"WorkFlow",38,"tvKm",1119.74
"WorkFlow",38,"tvV",13.271
"WorkFlow",38,"tvKa",1.15399
"WorkFlow",38,"dVdWT",0.949843
"WorkFlow",39,"-2LL",7717.98336
"WorkFlow",39,"CMultStdev",0.502382
"WorkFlow",39,"tvVmax",1326.79
"WorkFlow",39,"tvKm",1114.34
"WorkFlow",39,"tvV",13.2593
"WorkFlow",39,"tvKa",1.15092
"WorkFlow",39,"dVdWT",0.954407
"WorkFlow",40,"-2LL",7717.97402
"WorkFlow",40,"CMultStdev",0.502491
"WorkFlow",40,"tvVmax",1326.39
"WorkFlow",40,"tvKm",1112.76
"WorkFlow",40,"tvV",13.2544
"WorkFlow",40,"tvKa",1.15003
"WorkFlow",40,"dVdWT",0.956446
"WorkFlow",41,"-2LL",7717.95034
"WorkFlow",41,"CMultStdev",0.502474
"WorkFlow",41,"tvVmax",1330.73
"WorkFlow",41,"tvKm",1134.24
"WorkFlow",41,"tvV",13.2406
"WorkFlow",41,"tvKa",1.14832
"WorkFlow",41,"dVdWT",0.95946
"WorkFlow",42,"-2LL",7717.9397
"WorkFlow",42,"CMultStdev",0.5024
"WorkFlow",42,"tvVmax",1331.57
"WorkFlow",42,"tvKm",1140.89
"WorkFlow",42,"tvV",13.236
"WorkFlow",42,"tvKa",1.14847
"WorkFlow",42,"dVdWT",0.961647
"WorkFlow",43,"-2LL",7717.92518
"WorkFlow",43,"CMultStdev",0.50206
"WorkFlow",43,"tvVmax",1331.55
"WorkFlow",43,"tvKm",1144.99
"WorkFlow",43,"tvV",13.2427
"WorkFlow",43,"tvKa",1.1512
"WorkFlow",43,"dVdWT",0.960339
"WorkFlow",44,"-2LL",7717.9189
"WorkFlow",44,"CMultStdev",0.501628
"WorkFlow",44,"tvVmax",1329.71
"WorkFlow",44,"tvKm",1142.62
"WorkFlow",44,"tvV",13.2568
"WorkFlow",44,"tvKa",1.15532
"WorkFlow",44,"dVdWT",0.955801
"WorkFlow",45,"-2LL",7717.91728
"WorkFlow",45,"CMultStdev",0.501605
"WorkFlow",45,"tvVmax",1328.91
"WorkFlow",45,"tvKm",1140.22
"WorkFlow",45,"tvV",13.2621
"WorkFlow",45,"tvKa",1.15547
"WorkFlow",45,"dVdWT",0.95223
"WorkFlow",46,"-2LL",7717.914
"WorkFlow",46,"CMultStdev",0.501646
"WorkFlow",46,"tvVmax",1327.92
"WorkFlow",46,"tvKm",1136.85
"WorkFlow",46,"tvV",13.2704
"WorkFlow",46,"tvKa",1.15453
"WorkFlow",46,"dVdWT",0.943292
