Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3858.957000,7717.914000,7737.914000,7778.316547,10,420,60,0.129420,17568.365010
