Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.000921938433720065,,,,,,
WorkFlow,0.319040108181138,20273.7385721587,,,,,
WorkFlow,-0.785088718815722,49154.401739527,161185.812760669,,,,
WorkFlow,0.0175557530725443,-21.9803897741785,-60.5606693605791,1.18217138911964,,,
WorkFlow,0.000483228475535066,-2.96120154848582,-12.354821956851,0.00992704127908947,0.00884335006568824,,
WorkFlow,-0.000389552105781908,3.3390676370218,8.05470591620454,-0.126865700395912,0.00942351826860717,0.152401036619356,
WorkFlow,-0.0037390932563712,-36.4528741697203,-141.206919519888,-0.218355540051305,0.00513221081254245,0.0318361085948073,0.679511300911094
