Scenario,ID,Eta,Value
WorkFlow,1,nVmax,0.181424561797724
WorkFlow,2,nVmax,0.281756218364387
WorkFlow,3,nVmax,-0.604858748425394
WorkFlow,4,nVmax,-0.0405640521738968
WorkFlow,5,nVmax,-0.498797835811476
WorkFlow,6,nVmax,-0.0764899789333316
WorkFlow,7,nVmax,0.417114479349877
WorkFlow,8,nVmax,0.0625673736610407
WorkFlow,9,nVmax,-0.0166537041590327
WorkFlow,10,nVmax,-0.395125906878251
WorkFlow,11,nVmax,-0.175266063730685
WorkFlow,12,nVmax,-0.229399356797467
WorkFlow,13,nVmax,0.188938759114211
WorkFlow,14,nVmax,-0.177805457471728
WorkFlow,15,nVmax,-0.031177389025121
WorkFlow,16,nVmax,-0.316301503816826
WorkFlow,17,nVmax,0.623471021408165
WorkFlow,18,nVmax,0.0804457574539223
WorkFlow,19,nVmax,-0.134243202556296
WorkFlow,20,nVmax,0.392619139598602
WorkFlow,21,nVmax,-0.567685794323748
WorkFlow,22,nVmax,-0.0107731137227592
WorkFlow,23,nVmax,-0.0736140636578696
WorkFlow,24,nVmax,0.668339067000286
WorkFlow,25,nVmax,-0.0619178520714133
WorkFlow,26,nVmax,-0.761256545401602
WorkFlow,27,nVmax,-0.16582277571971
WorkFlow,28,nVmax,0.196230138100365
WorkFlow,29,nVmax,0.0122550961467851
WorkFlow,30,nVmax,-0.0566621844542513
WorkFlow,31,nVmax,0.0517015022422451
WorkFlow,32,nVmax,0.0449463600593691
WorkFlow,33,nVmax,0.773368250074654
WorkFlow,34,nVmax,-0.390716173332952
WorkFlow,35,nVmax,-0.140856044556998
WorkFlow,36,nVmax,-0.0808965928351117
WorkFlow,37,nVmax,-0.319452231904033
WorkFlow,38,nVmax,0.20149825503396
WorkFlow,39,nVmax,0.25959353269844
WorkFlow,40,nVmax,0.31139370682591
WorkFlow,41,nVmax,0.66525366729496
WorkFlow,42,nVmax,0.117580252411927
WorkFlow,43,nVmax,0.322303099628085
WorkFlow,44,nVmax,0.0254087195326034
WorkFlow,45,nVmax,-0.180052339619406
WorkFlow,46,nVmax,0.275954921917781
WorkFlow,47,nVmax,0.21542438174082
WorkFlow,48,nVmax,0.028006992309469
WorkFlow,49,nVmax,-0.336502019244992
WorkFlow,50,nVmax,0.0708889213078918
WorkFlow,51,nVmax,-0.237801663239552
WorkFlow,52,nVmax,-0.0615650063637933
WorkFlow,53,nVmax,0.407365147219495
WorkFlow,54,nVmax,0.423421252624825
WorkFlow,55,nVmax,0.368875596616499
WorkFlow,56,nVmax,0.00260129589209223
WorkFlow,57,nVmax,-0.277753580914
WorkFlow,58,nVmax,0.0860250225203728
WorkFlow,59,nVmax,-0.342541233738509
WorkFlow,60,nVmax,0.127623719479819
