"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7875.73896
"WorkFlow",1,"CMultStdev",0.935891
"WorkFlow",1,"tvVmax",1203.78
"WorkFlow",1,"tvKm",1209.78
"WorkFlow",1,"tvV",16.3934
"WorkFlow",1,"tvKa",1.17851
"WorkFlow",1,"dVdWT",1.10566
"WorkFlow",2,"-2LL",7848.05726
"WorkFlow",2,"CMultStdev",0.798619
"WorkFlow",2,"tvVmax",1207.87
"WorkFlow",2,"tvKm",1237.78
"WorkFlow",2,"tvV",17.406
"WorkFlow",2,"tvKa",1.1439
"WorkFlow",2,"dVdWT",1.07634
"WorkFlow",3,"-2LL",7833.29724
"WorkFlow",3,"CMultStdev",0.754081
"WorkFlow",3,"tvVmax",1205.2
"WorkFlow",3,"tvKm",1254.92
"WorkFlow",3,"tvV",16.5783
"WorkFlow",3,"tvKa",1.14467
"WorkFlow",3,"dVdWT",1.04748
"WorkFlow",4,"-2LL",7815.56958
"WorkFlow",4,"CMultStdev",0.687273
"WorkFlow",4,"tvVmax",1201.17
"WorkFlow",4,"tvKm",1278.46
"WorkFlow",4,"tvV",15.5409
"WorkFlow",4,"tvKa",1.14227
"WorkFlow",4,"dVdWT",1.00783
"WorkFlow",5,"-2LL",7802.57528
"WorkFlow",5,"CMultStdev",0.62566
"WorkFlow",5,"tvVmax",1195.72
"WorkFlow",5,"tvKm",1305.03
"WorkFlow",5,"tvV",14.6108
"WorkFlow",5,"tvKa",1.1363
"WorkFlow",5,"dVdWT",0.975606
"WorkFlow",6,"-2LL",7794.8651
"WorkFlow",6,"CMultStdev",0.557988
"WorkFlow",6,"tvVmax",1188.52
"WorkFlow",6,"tvKm",1343.99
"WorkFlow",6,"tvV",13.5722
"WorkFlow",6,"tvKa",1.12146
"WorkFlow",6,"dVdWT",0.940607
"WorkFlow",7,"-2LL",7793.42794
"WorkFlow",7,"CMultStdev",0.542491
"WorkFlow",7,"tvVmax",1183.19
"WorkFlow",7,"tvKm",1374.14
"WorkFlow",7,"tvV",13.2823
"WorkFlow",7,"tvKa",1.10207
"WorkFlow",7,"dVdWT",0.932662
"WorkFlow",8,"-2LL",7789.36092
"WorkFlow",8,"CMultStdev",0.532483
"WorkFlow",8,"tvVmax",1178.58
"WorkFlow",8,"tvKm",1454.05
"WorkFlow",8,"tvV",12.9955
"WorkFlow",8,"tvKa",1.04859
"WorkFlow",8,"dVdWT",0.934039
"WorkFlow",9,"-2LL",7782.93688
"WorkFlow",9,"CMultStdev",0.512351
"WorkFlow",9,"tvVmax",1159.42
"WorkFlow",9,"tvKm",1793.94
"WorkFlow",9,"tvV",12.1097
"WorkFlow",9,"tvKa",0.840094
"WorkFlow",9,"dVdWT",0.909591
"WorkFlow",10,"-2LL",7777.9987
"WorkFlow",10,"CMultStdev",0.534235
"WorkFlow",10,"tvVmax",1176.18
"WorkFlow",10,"tvKm",1764.04
"WorkFlow",10,"tvV",12.4169
"WorkFlow",10,"tvKa",0.888491
"WorkFlow",10,"dVdWT",0.929503
"WorkFlow",11,"-2LL",7771.13128
"WorkFlow",11,"CMultStdev",0.559164
"WorkFlow",11,"tvVmax",1219.51
"WorkFlow",11,"tvKm",1874.97
"WorkFlow",11,"tvV",12.6275
"WorkFlow",11,"tvKa",0.905253
"WorkFlow",11,"dVdWT",0.961986
"WorkFlow",12,"-2LL",7761.68078
"WorkFlow",12,"CMultStdev",0.602626
"WorkFlow",12,"tvVmax",1397.97
"WorkFlow",12,"tvKm",2297.59
"WorkFlow",12,"tvV",12.8724
"WorkFlow",12,"tvKa",0.937556
"WorkFlow",12,"dVdWT",1.06298
"WorkFlow",13,"-2LL",7757.28566
"WorkFlow",13,"CMultStdev",0.577575
"WorkFlow",13,"tvVmax",1422.16
"WorkFlow",13,"tvKm",2240.8
"WorkFlow",13,"tvV",12.7847
"WorkFlow",13,"tvKa",0.966933
"WorkFlow",13,"dVdWT",1.0488
"WorkFlow",14,"-2LL",7754.42314
"WorkFlow",14,"CMultStdev",0.541017
"WorkFlow",14,"tvVmax",1522.23
"WorkFlow",14,"tvKm",2325.8
"WorkFlow",14,"tvV",12.3878
"WorkFlow",14,"tvKa",0.981243
"WorkFlow",14,"dVdWT",1.04362
"WorkFlow",15,"-2LL",7753.9264
"WorkFlow",15,"CMultStdev",0.537975
"WorkFlow",15,"tvVmax",1503.66
"WorkFlow",15,"tvKm",2321.17
"WorkFlow",15,"tvV",12.2367
"WorkFlow",15,"tvKa",0.946802
"WorkFlow",15,"dVdWT",1.02744
"WorkFlow",16,"-2LL",7753.78104
"WorkFlow",16,"CMultStdev",0.540191
"WorkFlow",16,"tvVmax",1513.69
"WorkFlow",16,"tvKm",2344.11
"WorkFlow",16,"tvV",12.1951
"WorkFlow",16,"tvKa",0.923983
"WorkFlow",16,"dVdWT",1.02356
"WorkFlow",17,"-2LL",7753.76926
"WorkFlow",17,"CMultStdev",0.540188
"WorkFlow",17,"tvVmax",1521.76
"WorkFlow",17,"tvKm",2351.66
"WorkFlow",17,"tvV",12.1743
"WorkFlow",17,"tvKa",0.915521
"WorkFlow",17,"dVdWT",1.02148
"WorkFlow",18,"-2LL",7753.76016
"WorkFlow",18,"CMultStdev",0.539815
"WorkFlow",18,"tvVmax",1521.08
"WorkFlow",18,"tvKm",2348.74
"WorkFlow",18,"tvV",12.1662
"WorkFlow",18,"tvKa",0.913371
"WorkFlow",18,"dVdWT",1.01831
"WorkFlow",19,"-2LL",7753.74344
"WorkFlow",19,"CMultStdev",0.540497
"WorkFlow",19,"tvVmax",1521.16
"WorkFlow",19,"tvKm",2347.41
"WorkFlow",19,"tvV",12.1738
"WorkFlow",19,"tvKa",0.914143
"WorkFlow",19,"dVdWT",1.01845
"WorkFlow",20,"-2LL",7753.71206
"WorkFlow",20,"CMultStdev",0.544179
"WorkFlow",20,"tvVmax",1526.2
"WorkFlow",20,"tvKm",2351.19
"WorkFlow",20,"tvV",12.1978
"WorkFlow",20,"tvKa",0.91563
"WorkFlow",20,"dVdWT",1.01925
"WorkFlow",21,"-2LL",7753.71026
"WorkFlow",21,"CMultStdev",0.544977
"WorkFlow",21,"tvVmax",1528.11
"WorkFlow",21,"tvKm",2353.06
"WorkFlow",21,"tvV",12.2047
"WorkFlow",21,"tvKa",0.91621
"WorkFlow",21,"dVdWT",1.01957
"WorkFlow",22,"-2LL",7753.70984
"WorkFlow",22,"CMultStdev",0.545664
"WorkFlow",22,"tvVmax",1530.19
"WorkFlow",22,"tvKm",2355.49
"WorkFlow",22,"tvV",12.2113
"WorkFlow",22,"tvKa",0.916469
"WorkFlow",22,"dVdWT",1.01989
"WorkFlow",23,"-2LL",7753.70878
"WorkFlow",23,"CMultStdev",0.545849
"WorkFlow",23,"tvVmax",1530.75
"WorkFlow",23,"tvKm",2356.3
"WorkFlow",23,"tvV",12.213
"WorkFlow",23,"tvKa",0.916518
"WorkFlow",23,"dVdWT",1.02002
"WorkFlow",24,"-2LL",7753.69456
"WorkFlow",24,"CMultStdev",0.544662
"WorkFlow",24,"tvVmax",1532.68
"WorkFlow",24,"tvKm",2359.12
"WorkFlow",24,"tvV",12.2068
"WorkFlow",24,"tvKa",0.917583
"WorkFlow",24,"dVdWT",1.02018
"WorkFlow",25,"-2LL",7753.67658
"WorkFlow",25,"CMultStdev",0.541103
"WorkFlow",25,"tvVmax",1539.56
"WorkFlow",25,"tvKm",2372.15
"WorkFlow",25,"tvV",12.1881
"WorkFlow",25,"tvKa",0.919736
"WorkFlow",25,"dVdWT",1.02081
"WorkFlow",26,"-2LL",7753.67436
"WorkFlow",26,"CMultStdev",0.540466
"WorkFlow",26,"tvVmax",1539.04
"WorkFlow",26,"tvKm",2379.59
"WorkFlow",26,"tvV",12.1789
"WorkFlow",26,"tvKa",0.916496
"WorkFlow",26,"dVdWT",1.01959
"WorkFlow",27,"-2LL",7753.67234
"WorkFlow",27,"CMultStdev",0.540642
"WorkFlow",27,"tvVmax",1536.9
"WorkFlow",27,"tvKm",2382.05
"WorkFlow",27,"tvV",12.17
"WorkFlow",27,"tvKa",0.914081
"WorkFlow",27,"dVdWT",1.01941
"WorkFlow",28,"-2LL",7753.671
"WorkFlow",28,"CMultStdev",0.540637
"WorkFlow",28,"tvVmax",1536.88
"WorkFlow",28,"tvKm",2382.11
"WorkFlow",28,"tvV",12.1698
"WorkFlow",28,"tvKa",0.91406
"WorkFlow",28,"dVdWT",1.0194
"WorkFlow",29,"-2LL",7753.66826
"WorkFlow",29,"CMultStdev",0.541124
"WorkFlow",29,"tvVmax",1536.86
"WorkFlow",29,"tvKm",2382.97
"WorkFlow",29,"tvV",12.1961
"WorkFlow",29,"tvKa",0.915168
"WorkFlow",29,"dVdWT",1.02086
"WorkFlow",30,"-2LL",7753.65604
"WorkFlow",30,"CMultStdev",0.542948
"WorkFlow",30,"tvVmax",1536.88
"WorkFlow",30,"tvKm",2385.53
"WorkFlow",30,"tvV",12.2114
"WorkFlow",30,"tvKa",0.919327
"WorkFlow",30,"dVdWT",1.02451
"WorkFlow",31,"-2LL",7753.65562
"WorkFlow",31,"CMultStdev",0.542941
"WorkFlow",31,"tvVmax",1537.4
"WorkFlow",31,"tvKm",2386.51
"WorkFlow",31,"tvV",12.2112
"WorkFlow",31,"tvKa",0.919529
"WorkFlow",31,"dVdWT",1.02454
"WorkFlow",32,"-2LL",7753.61052
"WorkFlow",32,"CMultStdev",0.542399
"WorkFlow",32,"tvVmax",1566.56
"WorkFlow",32,"tvKm",2448.52
"WorkFlow",32,"tvV",12.2151
"WorkFlow",32,"tvKa",0.927978
