Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.000656504500770729,,,,,,
WorkFlow,1.29974894836065,21489.3134482794,,,,,
WorkFlow,4.05718637099552,69963.9262016451,320092.926088726,,,,
WorkFlow,-0.00420118991196703,-11.9516049618358,-21.2961418844235,0.288938999607418,,,
WorkFlow,-0.00107795570918616,-2.31575535867937,-5.20551625536823,0.0280210839576731,0.00616263771109635,,
WorkFlow,0.000862778639024546,3.92803431674259,18.7919177646233,-0.000167664234375316,-0.000255302074267802,0.0161499293304617,
WorkFlow,-0.0039989647116466,50.1286119706301,53.8804683512116,0.201855103401592,0.0350651959800596,0.00617807225426318,4.86359592011137
