Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3876.676280,7753.352560,7769.352560,7801.674598,8,420,60,0.045880,29576.325730
