"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7735.1708
"WorkFlow",1,"CMultStdev",0.63615
"WorkFlow",1,"tvVmax",1325.89
"WorkFlow",1,"tvKm",1185.94
"WorkFlow",1,"tvV",18.482
"WorkFlow",1,"tvKa",1.06392
"WorkFlow",1,"dVdWT",1.16088
"WorkFlow",2,"-2LL",7720.17102
"WorkFlow",2,"CMultStdev",0.553954
"WorkFlow",2,"tvVmax",1323.91
"WorkFlow",2,"tvKm",1203.88
"WorkFlow",2,"tvV",17.9162
"WorkFlow",2,"tvKa",1.01988
"WorkFlow",2,"dVdWT",1.1736
"WorkFlow",3,"-2LL",7717.2017
"WorkFlow",3,"CMultStdev",0.385674
"WorkFlow",3,"tvVmax",1276.74
"WorkFlow",3,"tvKm",1275.99
"WorkFlow",3,"tvV",13.7937
"WorkFlow",3,"tvKa",0.778165
"WorkFlow",3,"dVdWT",1.14263
"WorkFlow",4,"-2LL",7697.3689
"WorkFlow",4,"CMultStdev",0.494995
"WorkFlow",4,"tvVmax",1305.25
"WorkFlow",4,"tvKm",1297.53
"WorkFlow",4,"tvV",14.284
"WorkFlow",4,"tvKa",0.814523
"WorkFlow",4,"dVdWT",1.1897
"WorkFlow",5,"-2LL",7692.48914
"WorkFlow",5,"CMultStdev",0.484762
"WorkFlow",5,"tvVmax",1321.62
"WorkFlow",5,"tvKm",1352.84
"WorkFlow",5,"tvV",13.2916
"WorkFlow",5,"tvKa",0.800546
"WorkFlow",5,"dVdWT",1.22527
"WorkFlow",6,"-2LL",7681.79474
"WorkFlow",6,"CMultStdev",0.442609
"WorkFlow",6,"tvVmax",1385.53
"WorkFlow",6,"tvKm",1593.82
"WorkFlow",6,"tvV",11.3036
"WorkFlow",6,"tvKa",0.742954
"WorkFlow",6,"dVdWT",1.33922
"WorkFlow",7,"-2LL",7673.73588
"WorkFlow",7,"CMultStdev",0.449971
"WorkFlow",7,"tvVmax",1429.09
"WorkFlow",7,"tvKm",1696.33
"WorkFlow",7,"tvV",12.5564
"WorkFlow",7,"tvKa",0.771453
"WorkFlow",7,"dVdWT",1.42512
"WorkFlow",8,"-2LL",7672.69534
"WorkFlow",8,"CMultStdev",0.468556
"WorkFlow",8,"tvVmax",1484.45
"WorkFlow",8,"tvKm",1767.57
"WorkFlow",8,"tvV",12.9639
"WorkFlow",8,"tvKa",0.768097
"WorkFlow",8,"dVdWT",1.42888
"WorkFlow",9,"-2LL",7672.30676
"WorkFlow",9,"CMultStdev",0.477789
"WorkFlow",9,"tvVmax",1460.26
"WorkFlow",9,"tvKm",1747.69
"WorkFlow",9,"tvV",13.1992
"WorkFlow",9,"tvKa",0.771976
"WorkFlow",9,"dVdWT",1.36053
"WorkFlow",10,"-2LL",7672.22706
"WorkFlow",10,"CMultStdev",0.473834
"WorkFlow",10,"tvVmax",1471.93
"WorkFlow",10,"tvKm",1753.82
"WorkFlow",10,"tvV",13.0906
"WorkFlow",10,"tvKa",0.772872
"WorkFlow",10,"dVdWT",1.34804
"WorkFlow",11,"-2LL",7672.21356
"WorkFlow",11,"CMultStdev",0.471615
"WorkFlow",11,"tvVmax",1471.35
"WorkFlow",11,"tvKm",1759.26
"WorkFlow",11,"tvV",13.0279
"WorkFlow",11,"tvKa",0.770016
"WorkFlow",11,"dVdWT",1.34034
"WorkFlow",12,"-2LL",7672.18188
"WorkFlow",12,"CMultStdev",0.471124
"WorkFlow",12,"tvVmax",1477.11
"WorkFlow",12,"tvKm",1768.57
"WorkFlow",12,"tvV",13.0042
"WorkFlow",12,"tvKa",0.772449
"WorkFlow",12,"dVdWT",1.32534
"WorkFlow",13,"-2LL",7672.1406
"WorkFlow",13,"CMultStdev",0.469621
"WorkFlow",13,"tvVmax",1480.66
"WorkFlow",13,"tvKm",1808.28
"WorkFlow",13,"tvV",13.0148
"WorkFlow",13,"tvKa",0.773591
"WorkFlow",13,"dVdWT",1.268
"WorkFlow",14,"-2LL",7672.04574
"WorkFlow",14,"CMultStdev",0.471267
"WorkFlow",14,"tvVmax",1481.09
"WorkFlow",14,"tvKm",1800.78
"WorkFlow",14,"tvV",13.045
"WorkFlow",14,"tvKa",0.76553
"WorkFlow",14,"dVdWT",1.28549
"WorkFlow",15,"-2LL",7671.9698
"WorkFlow",15,"CMultStdev",0.473907
"WorkFlow",15,"tvVmax",1483.38
"WorkFlow",15,"tvKm",1807.65
"WorkFlow",15,"tvV",13.125
"WorkFlow",15,"tvKa",0.754554
"WorkFlow",15,"dVdWT",1.32777
"WorkFlow",16,"-2LL",7671.9378
"WorkFlow",16,"CMultStdev",0.472122
"WorkFlow",16,"tvVmax",1480.15
"WorkFlow",16,"tvKm",1802.84
"WorkFlow",16,"tvV",13.058
"WorkFlow",16,"tvKa",0.761907
"WorkFlow",16,"dVdWT",1.3309
"WorkFlow",17,"-2LL",7671.90646
"WorkFlow",17,"CMultStdev",0.470658
"WorkFlow",17,"tvVmax",1481.61
"WorkFlow",17,"tvKm",1802.68
"WorkFlow",17,"tvV",12.9946
"WorkFlow",17,"tvKa",0.764776
"WorkFlow",17,"dVdWT",1.33762
"WorkFlow",18,"-2LL",7671.86594
"WorkFlow",18,"CMultStdev",0.468257
"WorkFlow",18,"tvVmax",1484.41
"WorkFlow",18,"tvKm",1809.46
"WorkFlow",18,"tvV",12.8996
"WorkFlow",18,"tvKa",0.772667
"WorkFlow",18,"dVdWT",1.35786
"WorkFlow",19,"-2LL",7671.85618
"WorkFlow",19,"CMultStdev",0.469199
"WorkFlow",19,"tvVmax",1486.31
"WorkFlow",19,"tvKm",1807.98
"WorkFlow",19,"tvV",12.9406
"WorkFlow",19,"tvKa",0.770828
"WorkFlow",19,"dVdWT",1.3487
"WorkFlow",20,"-2LL",7671.8044
"WorkFlow",20,"CMultStdev",0.471274
"WorkFlow",20,"tvVmax",1485.3
"WorkFlow",20,"tvKm",1804.88
"WorkFlow",20,"tvV",13.0163
"WorkFlow",20,"tvKa",0.767982
"WorkFlow",20,"dVdWT",1.34298
"WorkFlow",21,"-2LL",7671.80016
"WorkFlow",21,"CMultStdev",0.472604
"WorkFlow",21,"tvVmax",1482.62
"WorkFlow",21,"tvKm",1801.56
"WorkFlow",21,"tvV",13.0592
"WorkFlow",21,"tvKa",0.767388
"WorkFlow",21,"dVdWT",1.34888
"WorkFlow",22,"-2LL",7671.79978
"WorkFlow",22,"CMultStdev",0.472371
"WorkFlow",22,"tvVmax",1481.87
"WorkFlow",22,"tvKm",1800.98
"WorkFlow",22,"tvV",13.0332
"WorkFlow",22,"tvKa",0.7689
"WorkFlow",22,"dVdWT",1.36347
"WorkFlow",23,"-2LL",7671.78272
"WorkFlow",23,"CMultStdev",0.472244
"WorkFlow",23,"tvVmax",1481.69
"WorkFlow",23,"tvKm",1800.29
"WorkFlow",23,"tvV",13.0343
"WorkFlow",23,"tvKa",0.766438
"WorkFlow",23,"dVdWT",1.36786
"WorkFlow",24,"-2LL",7671.72472
"WorkFlow",24,"CMultStdev",0.472052
"WorkFlow",24,"tvVmax",1480.3
"WorkFlow",24,"tvKm",1799.25
"WorkFlow",24,"tvV",13.0406
"WorkFlow",24,"tvKa",0.761439
"WorkFlow",24,"dVdWT",1.37373
"WorkFlow",25,"-2LL",7671.69414
"WorkFlow",25,"CMultStdev",0.472059
"WorkFlow",25,"tvVmax",1479.12
"WorkFlow",25,"tvKm",1800.34
"WorkFlow",25,"tvV",13.0433
"WorkFlow",25,"tvKa",0.760722
"WorkFlow",25,"dVdWT",1.37276
"WorkFlow",26,"-2LL",7671.6499
"WorkFlow",26,"CMultStdev",0.472282
"WorkFlow",26,"tvVmax",1477.99
"WorkFlow",26,"tvKm",1802.79
"WorkFlow",26,"tvV",13.0507
"WorkFlow",26,"tvKa",0.761763
"WorkFlow",26,"dVdWT",1.37155
"WorkFlow",27,"-2LL",7671.55634
"WorkFlow",27,"CMultStdev",0.472549
"WorkFlow",27,"tvVmax",1476.41
"WorkFlow",27,"tvKm",1806.97
"WorkFlow",27,"tvV",13.0553
"WorkFlow",27,"tvKa",0.764743
"WorkFlow",27,"dVdWT",1.37573
"WorkFlow",28,"-2LL",7671.44242
"WorkFlow",28,"CMultStdev",0.472634
"WorkFlow",28,"tvVmax",1473.87
"WorkFlow",28,"tvKm",1806.63
"WorkFlow",28,"tvV",13.0427
"WorkFlow",28,"tvKa",0.767511
"WorkFlow",28,"dVdWT",1.39806
"WorkFlow",29,"-2LL",7671.3525
"WorkFlow",29,"CMultStdev",0.472604
"WorkFlow",29,"tvVmax",1473.08
"WorkFlow",29,"tvKm",1798.04
"WorkFlow",29,"tvV",13.0192
"WorkFlow",29,"tvKa",0.76719
"WorkFlow",29,"dVdWT",1.42022
"WorkFlow",30,"-2LL",7671.16126
"WorkFlow",30,"CMultStdev",0.472677
"WorkFlow",30,"tvVmax",1470.79
"WorkFlow",30,"tvKm",1763.73
"WorkFlow",30,"tvV",12.973
"WorkFlow",30,"tvKa",0.764611
"WorkFlow",30,"dVdWT",1.46566
"WorkFlow",31,"-2LL",7670.84954
"WorkFlow",31,"CMultStdev",0.473764
"WorkFlow",31,"tvVmax",1460.01
"WorkFlow",31,"tvKm",1664.04
"WorkFlow",31,"tvV",12.8887
"WorkFlow",31,"tvKa",0.759853
"WorkFlow",31,"dVdWT",1.55598
"WorkFlow",32,"-2LL",7670.59998
"WorkFlow",32,"CMultStdev",0.47537
"WorkFlow",32,"tvVmax",1449.65
"WorkFlow",32,"tvKm",1585.96
"WorkFlow",32,"tvV",12.8495
