Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.0011950972318659,,,,,,
WorkFlow,-0.126520746700289,23813.5109794861,,,,,
WorkFlow,-0.139651699624676,54961.4900126271,165009.043823367,,,,
WorkFlow,0.0162954864280513,-3.4214122201606,-20.3344303589533,0.957210181421089,,,
WorkFlow,0.00101732637766524,-2.43363622946519,-3.32077458605285,0.0253133388299987,0.010089016174316,,
WorkFlow,0.00203708307263142,3.02102712237141,14.2808488287632,-0.075326660787501,0.00431151561643179,0.149560390110963,
WorkFlow,-0.00249458284067105,-3.82754109570616,-73.7975030217956,0.0682899032055386,-5.19224044856015e-05,-0.0579502893477535,0.416547499760833
